EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2010;52Z31;Gerencia Sector Zaragoza III;Gerencia Sector Zaragoza III
2010;52Z32;Hospital Clínico Universitario Lozano Bl;Hospital Clínico Universitario Lozano Blesa
2010;52Z33;H.Geriático San Jorge de Zaragoza;Hospital Geriático San Jorge de Zaragoza
2010;52Z34;C.R.P. Nuestra Señora del Pilar;Centro Rehabilitación Psicosocial Nuestra Señora del Pilar
2010;52Z35;Atención Primaria Sector Zaragoza III;Atención Primaria Sector Zaragoza III
2010;53;Instituto Aragonés de Servicios Sociales;Instituto Aragonés de Servicios Sociales
2010;5300;Ingresos Inst. Aragonés Serv. Sociales;Ingresos del Instituto Aragonés de Servicios Sociales
2010;53000;Ingresos Inst. Aragonés Serv. Sociales;Ingresos del Instituto Aragonés de Servicios Sociales
2010;5301;Instituto Aragonés de Servicios Sociales;Instituto Aragonés de Servicios Sociales
2010;53010;Instituto Aragonés de Servicios Sociales;Instituto Aragonés de Servicios Sociales
2010;53AAA;Acción concertada Plazas Mayores Huesca;Reserva y Ocupación de Plazas de Mayores en Huesca
2010;53AAB;Acción concertada Plazas Mayores Teruel;Reserva y Ocupación de Plazas de Mayores en Teruel
2010;53AAC;Acción concertada Plazas Mayores Zaragoz;Reserva y Ocupación de Plazas de Mayores en Zaragoza
2010;53ABA;Residencia de Mayores Ciudad de Huesca;"Residencia de Mayores ""Ciudad de Huesca"""
2010;53ABB;"Res.Mayores ""Sagrada Familia""-Huesca";"Residencia ""Sagrada Familia"" de Huesca"
2010;53ABC;"Res.Mayores ""San Blas""-Huesca";"Residencia ""San Blas de Huesca"""
2010;53ABD;"Res.Mayores ""Turia""-Teruel";"Residencia  de Mayores ""Turia"" de Teruel"
2010;53ABE;Residencia de Utrillas;Residencia de Utrillas
2010;53ABF;"Residencia de ""Mayores Ciudad de Albarra";"Residencia de ""Mayores Ciudad de Albarracín"""
2010;53ABG;"Res. de Mayores ""Javalambre"" Teruel";"Residencia de Mayores ""Javalambre"" de Teruel"
2010;53ABH;Res. de Mayores  de Movera;Residencia de Mayores de Movera
2010;53ABI;Res. de Mayores  de Borja;Residencia de Mayores de Borja
2010;53ABJ;"Res. Mayores ""Romareda"" Zaragoza";"Residencia de Mayores ""Romareda"" de Zaragoza"
2010;53ABK;Res. de Mayores de Alagon;Residencia de Mayores de Alagón
2010;53ABL;"Res. de Mayores ""Las Fuentes"" Zaragoza";"Residencia de Mayores ""Las Fuentes"" de Zaragoza"
2010;53ABM;Centro Asistencial de Calatayud;Centro Asistencial de Calatayud
2010;53ABN;"Centro Asistencial ""Hogar Doz"" Tarazona";"Centro Asistencial ""Hogar Doz"" Tarazona"
2010;53ABO;Res. Mayores Actur de Zaragoza;Instituto Aragonés de Servicios Sociales
2010;53ABP;"Res. Mayores ""Oliver"" Zaragoza";Residencia de Mayores del Barrio Oliver de Zaragoza
2010;53ABQ;"Res. Mayores ""Elías Martinez"" Zaragoza";"Residencia de Mayores ""Elías Martinez Santiago"" de Zaragoza"
2010;53ABR;Res. de Mayores de Utebo;Residencia de Mayores de Utebo
2010;53ABS;"Res. de Mayores ""Delicias"" - Zaragoza";Residencia de Mayores del Barrio Delicias - Zaragoza
2010;53ACA;"Centro Día en Res. ""Ciudad de Huesca""";"Centro Día en Residencia de Mayores ""Ciudad de Huesca"""
2010;53ACB;"Centro Dia Res. ""Sagr.Familia"" Huesca";"Centro Día en Residencia de Mayores ""Sagrada Familia"" de Huesca"
2010;53ACC;Centro de Dia de Fraga;Centro Día de Fraga
2010;53ACD;"Centro Dia en Res.""Romareda"" Zaragoza";"Centro Día en Residencia de Mayores ""Romareda"" de Zaragoza"
2010;53ACE;"Centro Dia Res ""Las Fuentes"" Zaragoza";"Centro Día en Residencia de Mayores ""Las Fuentes"" de Zaragoza"
2010;53ACF;Centro de Dia de Calatayud;Centro Día de Calatayud
2010;53ACG;Hogar 3ª Edad de Ejea de los Caballeros;Hogar de Tercera Edad de Ejea de los Caballeros
2010;53ACH;Centro de Día Barrio San José Zaragoza;Centro de Día del Barrio de San José de Zaragoza
2010;53ACI;"Centro de Dia ""San Blas"" Zaragoza";"Centro de Día ""San Blas"" de Zaragoza"
2010;53ACJ;"Centro de Dia ""Delicias"" de Zaragoza";"Centro de Día ""Delicias"" de Zaragoza"
2010;53ACK;"Centro de Dia ""Picarral"" de Zaragoza";Centro de Día y Hogar del Picarral de Zaragoza
2010;53ACL;Centro de Dia Valdefierro Zaragoza;Centro de Día de Valdefierro de Zaragoza
2010;53ACM;C. Día y Usos Cultur. Casa Aísa, Huesca;"Centro de Día y Usos Culturales ""Casa Aísa"" de Huesca"
2010;53ACN;C. Día y Usos Cultur. Casa Aísa, Huesca;"Centro de Día y Usos Culturales ""Casa Aísa"" de Huesca"
2010;53ACO;"Centro de Día ""San León"" - Teruel";
2010;53ADA;Hogar de Barbastro;Hogar de Barbastro
2010;53ADB;Hogar de Binefar;Hogar de Binefar
2010;53ADC;Hogar de Huesca;Hogar de Huesca
2010;53ADD;Hogar de Jaca;Hogar de Jaca
2010;53ADE;Hogar de  Monzón;Hogar de Monzón
2010;53ADF;Hogar de Sabiñánigo;Hogar de Sabiñanigo
2010;53ADG;"Hogar en Res. Mayores ""Turia"" Teruel";"Hogar en Residencia de Mayores ""Turia"" de Teruel"
2010;53ADH;Hogar en Res. Mayores Utrillas;Hogar en Residencia de Mayores de Utrillas
2010;53ADI;Hogar de Alcañiz;Hogar de Alcañiz
2010;53ADJ;Hogar de Andorra;Hogar de Andorra
2010;53ADK;Hogar de Calamocha;Hogar de Calamocha
2010;53ADL;Hogar de Calanda;Hogar de Calanda
2010;53ADM;Hogar de Ojos Negros;Hogar de Ojos Negros
2010;53ADN;Hogar Torrecilla de Alcañiz;Hogar de Torrecilla de Alcañiz
2010;53ADO;"Hogar ""Balsas de Ebro Viejo"" Zaragoza";"Hogar ""Balsas de Ebro Viejo"" de Zaragoza"
2010;53ADP;"Hogar ""Boterón"" de Zaragoza";"Hogar ""Boterón"" de Zaragoza"
2010;53ADQ;Club de Casetas;Club de Casetas
2010;53ADR;"Club ""Cervantes"" de Gallur";"Club ""Cervantes"" de Gallur"
2010;53ADS;Hogar de Illueca;Hogar de Illueca
2010;53ADT;Hogar Las Fuentes-Zaragoza;"Hogar de ""Las Fuentes"" -Zaragoza"
2010;53ADU;"Hogar ""Roger de Flor"" de Zaragoza";"Hogar de ""Roger de Flor"" de Zaragoza"
2010;53ADV;Hogar de la Tercera Edad Moncayo;Hogar de la Tercera Edad Moncayo en Tarazona - Zaragoza
2010;53ADW;Hogar de Mayores Valdefierro - Zaragoza;"Hogar de Personas Mayores ""Valdefierro"" - Zaragoza"
2010;53AFA;Aulas de Tercera Edad;Aulas de Tercera Edad
2010;53AHA;Gastos Varios de Mayores de Huesca;Gastos Varios de Mayores de Huesca
2010;53AHB;Gastos Varios de Mayores de Teruel;Gastos Varios de Mayores de Teruel
2010;53AHC;Gastos Varios de Mayores de Zaragoza;Gastos Varios de Mayores de Zaragoza
2010;53AHD;Gastos Varios de Mayores en Gerencia;Gastos Varios de Mayores en Gerencia del IASS
2010;53AIA;Convenios y Subv. de Mayores Huesca;Convenios y Subvenciones de Mayores de Huesca
2010;53AIB;Convenios y Subv. de Mayores de Teruel;Convenios y Subvenciones de Mayores de Teruel
2010;53AIC;Convenios y Subv. de Mayores de Zaragoza;Convenios y Subvenciones de Mayores de Zaragoza
2010;53AID;Convenios y Subv. de Mayores de Gerencia;Convenios y Subvenciones de Mayores de Gerencia
2010;53AJA;Prestaciones de Mayores de Huesca;Prestaciones de Mayores de Huesca
2010;53AJB;Prestaciones de Mayores de Teruel;Prestaciones de Mayores de Teruel
2010;53AJC;Prestaciones de Mayores de Zaragoza;Prestaciones de Mayores de Zaragoza
2010;53AJD;Ayudas Alimenticias;Ayudas Alimenticias
2010;53AJE;Prestaciones Extraordinarias;Prestaciones Extraordinarias
2010;53AJF;Prestaciones Plan Dependencia - Huesca;Prestaciones Económicas Plan de la Dependencia - Huesca
2010;53AJG;Prestaciones Plan Dependencia - Teruel;Prestaciones Económicas Plan de la Dependencia - Teruel
2010;53AJH;Prestaciones Plan Dependencia - Zaragoza;Prestaciones Económicas Plan de la Dependencia - Zaragoza
2010;53BAA;Acción Concertada Discapacitados Huesca;Reserva y ocupación de Plazas de Discapacitados Huesca
2010;53BAB;Acción Concertada Discapacitados Teruel;Reserva y ocupación de plazas Discapacitados en Teruel
2010;53BAC;Ac.Concertada Dispacitados Zaragoza;Reserva y ocupación de plazas Discapacitados en Zaragoza
2010;53BAD;Ac.Concertada Transf.Dip.Prov. de Zarago;Reserva y ocupación Transferencia Diputación Provincial de Zaragoza
2010;53BAE;Acción Concertada Tutelados en Huesca;Reserva y ocupación de plazas de Tutelados en Huesca
2010;53BAF;Acción Concertada Tutelados en Teruel;Reserva y ocupación de plazas de Tutelados en Teruel
2010;53BAG;Acción Concertada Tutelados en Zaragoza;Reserva y ocupación de plazas de Tutelados en Zaragoza
2010;53BAH;Acción Concertada Tutelados en Gerencia;Reserva y ocupación de plazas de Tutelados en Gerencia
2010;53BBA;"Centro Asistencial ""El Pinar""  de Teruel";"Centro Asistencial ""El Pinar"" en Teruel"
2010;53BBB;Centro Atención Minus.Psíquicos de Zarag;Centro de Atención a Minusválidos Psíquicos de Zaragoza
2010;53BBC;Centro Dependientes Cesaraugusta Zaragoz;"Centro de Dependientes ""Cesaraugusta"" de Zaragoza"
2010;53BEA;Centro Base Huesca;Centro Base Huesca
2010;53BEB;Centro Base Teruel;Centro Base Teruel
2010;53BEC;Centro Base I de Zaragoza;Centro Base I de Zaragoza
2010;53BED;Centro Base II de Zaragoza;Centro Base II de Zaragoza
2010;53BHA;Gastos Varios Dispacitados Huesca;Gastos Varios Dispacitados Huesca
2010;53BHB;Gastos Varios Dispacitados Teruel;Gastos Varios Dispacitados Teruel
2010;53BHC;Gastos Varios Dispacitados Zaragoza;Gastos Varios Dispacitados en Zaragoza
2010;53BHD;Gastos Varios Dispacitados Gerencia;Gastos Varios Dispacitados Gerencia IASS
2010;53BHE;Gastos Varios Tutelados en Huesca;Gastos Varios Tutelados en Huesca
2010;53BHF;Gastos Varios Tutelados en Teruel;Gastos Varios Tutelados en Teruel
2010;53BHG;Gastos Varios Tutelados en Zaragoza;Gastos Varios Tutelados en Zaragoza
2010;53BHH;Gastos Varios Tutelados en Gerencia;Gastos Varios Tutelados en Gerencia
2010;53BIA;Convenios y Subv. Discapacitados Huesca;Convenios y Subvenciones de Discapacitados de Huesca
2010;53BIB;Convenios y Subv. Discapacitados Teruel;Convenios y Subvenciones de Discapacitados en Teruel
2010;53BIC;Convenios y Subv. Discapacitados Zaragoz;Convenios y Subvenciones de  Discapacitados de Zaragoza
2010;53BID;Convenios y Subv. Discapacitados Gerenci;Convenios y Subvenciones de Discapacitados en Gerencia IASS
2010;53BIE;Convenios y Subv. de Tutelados en Huesca;Convenios y Subvenciones de Tutelados en Huesca
2010;53BIF;Convenios y Subv. de Tutelados en Teruel;Convenios y Subvenciones  de Tutelados en Teruel
2010;53BIG;Convenios y Subv. de Tutelados en Zarago;Convenios y Subvenciones de Tutelados en Zaragoza
2010;53BIH;Convenios y Subv. de Tutelados en Gerenc;Convenios y Subvenciones de Tutelados en Gerencia
2010;53BJA;Prestaciones Dispacitados de Huesca;Prestaciones Dispacitados de Huesca
2010;53BJB;Prestaciones Dispacitados de Teruel;Prestaciones Dispacitados de Teruel
2010;53BJC;Prestaciones Dispacitados de Zaragoza;Prestaciones Dispacitados de Zaragoza
2010;53CAA;Acción Concertada Plazas Menores Huesca;Reserva y Ocupación Plazas Menores Huesca
2010;53CAB;Acción Concertada Plazas Menores Teruel;Reserva y Ocupación Plazas Menores Teruel
2010;53CAC;Acción Concertada Plazas Menores Zaragoz;Reserva y Ocupación Plazas Menores Zaragoza
2010;53CAD;Acción Concertada Plazas Menores Gerenci;Reserva y Ocupación Plazas Menores Gerencia
2010;53CBA;Vivienda Tutelada de Huesca;Vivienda Tutelada de Huesca
2010;53CBB;Vivienda Tutelada de Teruel;Vivienda Tutelada de Teruel
2010;53CBC;"COA ""Juan Lanuza I"" de Zaragoza";"Centro de Orientación y Acogida ""Juan Lanuza I"" de Zaragoza"
2010;53CBD;"Res. Menores  ""Cesaraugusta"" de Zaragoza";"Residencia de Menores  ""Cesaraugusta"" de Zaragoza"
2010;53CBE;"Res. Menores  ""Infanta Isabel"" de Zarago";"Residencia de Menores ""Infanta Isabel"" de Zaragoza"
2010;53CBF;"C.O.A. ""Juan Lanuza II"" de Zaragoza";"Centro de Orientación y Acogida ""Juan Lanuza II"" de Zaragoza"
2010;53CBG;"Res. de Menores ""Salduba"" de Zaragoza";"Residencia de Menores ""Salduba"" de Zaragoza"
2010;53CBH;Piso Prep. Adop. Medina Albaida Zaragoza;"Piso Preparación Adopción ""Medina Albaida"" Zaragoza"
2010;53CBI;"C.E.I. ""San Jorge"" de Zaragoza";"Centro de Educación e Internamiento  ""San Jorge"" de Zaragoza"
2010;53CBJ;Centro Internamiento Menores  Juslibol;Centro de Internamiento de Menores de Juslibol
2010;53CBK;"Res. Menores ""Villacampa"" de Zaragoza";"Residencia de Menores ""Villacampa"" de Zaragoza"
2010;53CBL;"Vivienda Hogar  ""L. Loste"" de Huesca";"Vivienda Hogar ""Lorenzo Loste"" de Huesca"
2010;53CGA;Supervia/Lagasca de Zaragoza;Supervia/Lagasca de Zaragoza
2010;53CHA;Gastos Varios  de Menores de Huesca;Gastos Varios de Menores de Huesca
2010;53CHB;Gastos Varios  de Menores de Teruel;Gastos Varios  de Menores de Teruel
2010;53CHC;Gastos Varios  de Menores de Zaragoza;Gastos Varios  de Menores de Zaragoza
2010;53CHD;Gastos Varios  de Menores de Gerencia;Gastos Varios  de Menores de Gerencia
2010;53CIA;Convenios y Subv. Menores de Huesca;Convenios y Subvenciones de Menores de Huesca
2010;53CIB;Convenios y Subv. Menores de Teruel;Convenios y Subv. Menores de Teruel
2010;53CIC;Convenios y Subv. Menores de Zaragoza;Convenios y Subvenciones de Menores de Zaragoza
2010;53CID;Convenios y Subv. Menores de Gerencia;Convenios y Subvenciones de  Menores de Gerencia
2010;53CJA;Acogimientos  Remunerados de Huesca;Acogimientos  Remunerados de Huesca
2010;53CJB;Acogimientos  Remunerados de Teruel;Acogimientos  Remunerados de Teruel
2010;53CJC;Acogimientos  Remunerados de Zaragoza;Acogimientos  Remunerados de Zaragoza
2010;53CJD;Acogimientos  Remunerados de Gerencia;Acogimientos  Remunerados de Gerencia
2010;53CJE;Prestaciones  Menores de Huesca;Prestaciones  Menores de Huesca
2010;53CJF;Prestaciones  de Menores de Teruel;Prestaciones de Menores de Teruel
2010;53CJG;Prestaciones  Menores de Zaragoza;Prestaciones  Menores de Zaragoza
2010;53CJH;Ayudas  Urgentes Menores D.88/98  Huesca;Ayudas Urgentes de Menores Decreto 88/98 en Huesca
2010;53CJI;Ayudas  Urgentes Menores D.88/98  Teruel;Ayudas Urgentes de Menores Decreto 88/98 en Teruel
2010;53CJJ;Ayudas  Urgentes Menores D.88/98  Zarago;Ayudas  Urgentes de Menores Decreto 88/98  en Zaragoza
2010;53DAA;Acción Concertada Plz. Inserción Huesca;Convenios de Reserva y Ocupación de Plazas de inserción en Huesca
2010;53DHA;Gastos Varios inserción en Gerencia;Gastos Varios de inserción en Gerencia
2010;53DIA;Convenios y  Subv. de Inserción Huesca;Convenios y  Subvenciones de Inserción Huesca
2010;53DIB;Convenios y  Subv. Inserción Teruel;Convenios y  Subvenciones de Inserción Teruel
2010;53DIC;Convenios y  Subv. de Inserción Zaragoza;Convenios y  Subvencioes  de Inserción Zaragoza
2010;53DID;Convenios y  Subv. de Inserción Gerencia;Convenios y  Subvenciones de Inserción en Gerencia
2010;53DIE;Conv.  y  Subv. Programas varios Huesca;Convenios y Subvenciones Programas varios en Huesca
2010;53DIF;Con. y Subv. Programas Varios en Teruel;Convenios y Subvenciones de Programas Varios en Teruel
2010;53DIG;Conv.  y  Subv. Programas varios Zaragoz;Convenios y Subvenciones Programas varios en Zaragoza
2010;53DIH;Conv.  y  Subv. Programas varios Gerenci;Convenios y  Subvenciones Programas varios en Gerencia
2010;53DJA;Ayudas de Urgencia en  Zaragoza;Ayudas de Urgencia en  Zaragoza
2010;53DJB;Prestaciones de Insercción en  Huesca;Prestaciones de Insercción en  Huesca
2010;53DJC;Prestaciones de Insercción en Teruel;Prestaciones de Insercción en Teruel
2010;53DJD;Prestaciones de Insercción en Zaragoza;Prestaciones de Insercción en Zaragoza
2010;53EIA;Serv. Sociales Entidades Locales Huesca;Servicios Sociales con Entidades Locales en Huesca
2010;53EIB;Serv. Sociales Entidades Locales Teruel;Servicios Sociales con Entidades Locales en Teruel
2010;53EIC;Serv. Sociales Entidades Locales Zaragoz;Servicios  Sociales con Entidades Locales en Zaragoza
2010;53EID;Serv. Sociales Entidades Locales Gerenci;Servicios  Sociales con Entidades Locales en Gerencia
2010;53EIE;Servicios Sociales Base  Area deZaragoza;Servicios Sociales de Base Área deZaragoza
2010;53FBA;"Residencia  ""Padre Polanco"" Orihuela Tre";"Residencia de Tiempo Libre ""Padre Polanco"" de Orihuela del Tremedal"
2010;53GGA;Dirección  Provincial de  Huesca;Dirección  Provincial de  Huesca
2010;53GGB;Dirección Provincial  de Teruel;Dirección Provincial  de Teruel
2010;53GGC;Dirección Provincial  de Zaragoza;Dirección Provincial  de Zaragoza
2010;53GGD;Gerencia de IASS;Gerencia de IASS
2010;54;Instituto Aragonés de la Mujer;Instituto Aragonés de la Mujer
2010;5400;Ingresos del Inst. Aragonés de la Mujer;Ingresos del Instituto Aragonés de la Mujer
2010;54000;Ingresos del Inst. Aragonés de la Mujer;Ingresos del Instituto Aragonés de la Mujer
2010;5401;Instituto Aragonés de la Mujer;Instituto Aragonés de la Mujer
2010;54010;Instituto Aragonés de la Mujer;Instituto Aragonés de la Mujer
2010;55;Instituto Aragonés de la Juventud;Instituto Aragonés de la Juventud
2010;5500;Ingresos del Inst. Arag. de la Juventud;Ingresos del Instituto Aragonés de la Juventud
2010;55000;Ingresos del Inst. Arag. de la Juventud;Ingresos del Instituto Aragonés de la Juventud
2010;5501;Instituto Aragonés de la Juventud;Instituto Aragonés de la Juventud
2010;55010;Instituto Aragonés de la Juventud;Instituto Aragonés de la Juventud
2010;56;Inst.Arag.Enseñanzas Artíst.Superiores;Instituto Aragonés de Enseñanzas Artísticas Superiores
2010;5600;Ingresos Inst. Ar. Enseñanzas Artíst.Sup;Ingresos del Instituto Aragonés de Enseñanzas Artísticas Superiores
2010;56000;Ingresos Inst. Ar. Enseñanzas Artíst.Sup;Ingresos del Instituto Aragonés de Enseñanzas Artísticas Superiores
2010;5601;Inst.Arag.Enseñanzas Artíst.Superiores;Instituto Aragonés de Enseñanzas Artísticas Superiores
2010;56010;Inst.Arag.Enseñanzas Artíst.Superiores;Instituto Aragonés de Enseñanzas Artísticas Superiores
2010;71;E.P. Aragonesa de Servicios Telemáticos;Entidad Pública Aragonesa de Servicios Telemáticos
2010;7100;Ingresos Aragonesa Servicios Telemáticos;Ingresos de la Entidad Pública Aragonesa de Servicios Telemáticos
2010;71000;Ingresos Aragonesa Servicios Telemáticos;Ingresos de la Entidad Pública Aragonesa de Servicios Telemáticos
2010;7101;E.P. Aragonesa de Servicios Telemáticos;Entidad Pública Aragonesa de Servicios Telemáticos
2010;71010;E.P. Aragonesa de Servicios Telemáticos;Entidad Pública Aragonesa de Servicios Telemáticos
2010;72;Instituto Aragonés del Agua;Instituto Aragonés del Agua
2010;7200;Ingresos del Instituto Aragonés del Agua;Ingresos del Instituto Aragonés del Agua
2010;72000;Ingresos del Instituto Aragonés del Agua;Ingresos del Instituto Aragonés del Agua
2010;7201;Instituto Aragonés del Agua;Instituto Aragonés del Agua
2010;72010;Instituto Aragonés del Agua;Instituto Aragonés del Agua
2010;73;Instituto Aragonés Ciencias de la Salud;Instituto Aragonés Ciencias de la Salud
2010;7300;Ingresos Inst. Aragonés Ciencias Salud;Ingresos del Instituto Aragonés Ciencias Salud
2010;73000;Ingresos Inst. Aragonés Ciencias Salud;Ingresos del Instituto Aragonés Ciencias Salud
2010;7301;Instituto Aragonés Ciencias de la Salud;Instituto Aragonés Ciencias de la Salud
2010;73010;Instituto Aragonés Ciencias de la Salud;Instituto Aragonés Ciencias de la Salud
2010;74;Centro Investigación y Tecnol. Agroalim.;Centro de Investigación y Tecnología Agroalimentaria
2010;7400;Ingresos Centro Invest. y Tecn. Agroalim;Ingresos del Centro de Investigación y Tecnología Agroalimentaria
2010;74000;Ingresos Centro Invest. y Tecn. Agroalim;Ingresos del Centro de Investigación y Tecnología Agroalimentaria
2010;7401;Centro Investigación y Tecnol. Agroalim.;Centro de Investigación y Tecnología Agroalimentaria
2010;74010;Centro Investigación y Tecnol. Agroalim.;Centro de Investigación y Tecnología Agroalimentaria
2010;75;Instituto Aragonés de Gestión Ambiental;Instituto Aragonés de Gestión Ambiental
2010;7500;Ingresos Inst. Arag. Gestión Ambiental;Ingresos del Instituto Aragonés de Gestión Ambiental
2010;75000;Ingresos Inst. Arag. Gestión Ambiental;Ingresos del Instituto Aragonés de Gestión Ambiental
2010;7501;Instituto Aragonés de Gestión Ambiental;Instituto Aragonés de Gestión Ambiental
2010;75010;Instituto Aragonés de Gestión Ambiental;Instituto Aragonés de Gestión Ambiental
2010;76;E.P. Aragonesa Banco de Sangre y Tejidos;Entidad Pública Aragonesa Banco de Sangre y Tejidos
2010;7600;Ingresos E.P. Banco de Sangre y Tejidos;Ingresos de la Entidad Pública Aragonesa Banco de Sangre y Tejidos
2010;76000;Ingresos E.P. Banco de Sangre y Tejidos;Ingresos de la Entidad Pública Aragonesa Banco de Sangre y Tejidos
2010;7601;E.P. Aragonesa Banco de Sangre y Tejidos;Entidad Pública Aragonesa Banco de Sangre y Tejidos
2010;76010;E.P. Aragonesa Banco de Sangre y Tejidos;Entidad Pública Aragonesa Banco de Sangre y Tejidos
2010;77;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Universitaria de Aragón
2010;7700;Ingresos Ag. Calidad y Prosp. Univ.;Ingresos de la Agencia de Calidad y Prospectiva Universitaria de Aragón
2010;77000;Ingresos Ag. Calidad y Prosp. Univ.;Ingresos de la Agencia de Calidad y Prospectiva Universitaria de Aragón
2010;7701;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Universitaria de Aragón
2010;77010;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Universitaria de Aragón
2010;90;Consorcio Aragonés Sanitario Alta Resol.;Consorcio Aragonés Sanitario de Ata Resolución
2010;9000;Ingr. Consorcio Arag. Sanitario Alta Res;Ingresos del Consorcio Aragonés Sanitario de Ata Resolución
2010;90000;Ingr. Consorcio Arag. Sanitario Alta Res;Ingresos del Consorcio Aragonés Sanitario de Ata Resolución
2010;9001;Consorcio Aragonés Sanitario Alta Resol.;Consorcio Aragonés Sanitario de Ata Resolución
2010;90010;Consorcio Aragonés Sanitario Alta Resol.;Consorcio Aragonés Sanitario de Ata Resolución
2010;90CS;Centros Alta Resolución;Consorcio Aragonés Sanitario de Ata Resolución
2010;90CS2;Centro A.R. Pirineos (JACA);
2010;90CS3;Centro A.R. Cinco Villas (EJEA);
2010;90CS4;Centro A.R. Bajo Cinca (FRAGA);
2010;90CS5;Centro A.R. Moncayo (TARAZONA);
