EJERCICIO;GASTO/INGRESO;CAPITULO;ARTICULO;CONCEPTO;SUBCONCEPTO;DESCRIPCION CORTA;DESCRIPCION LARGA
2011;G;4;44;440;440107;Zaragoza Pirineos 2022;Candidatura Juegos Olímpicos ZaragozaPirineos 2022
2011;G;4;44;440;440108;Subv. fomento activ comer;Subvenciones a entidades y empresas del sector público                para fomento actividad comercial
2011;G;4;44;440;440109;Conv. UNIZAR Medicina Tra;Convenio UNIZAR Medicina del Trabajo
2011;G;4;44;440;440110;Conv. UNIZAR prev. r. lab;Convenio UNIZAR Plan  director  prevención riesgos laborales
2011;G;4;44;440;440111;Trans.CEEI Aragón;Transferencia al CEEI Aragón
2011;G;4;44;440;440112;Trans.Parq.Tec Walqa;Transferencia al Parque Tecnológico Walqa
2011;G;4;44;440;440113;Transf. a Org. gest.sanit;
2011;G;4;45;450;450001;Formación EE.TT.;Formación Escuelas Taller
2011;G;4;45;450;450002;Contratación desempleados;Subvención a la contratación de desempleados
2011;G;4;45;450;450003;Formación FIP;Formación e Inserción Profesional DGA
2011;G;4;45;450;450004;Proy. recuperac.mem.hist.;Proyecto recuperación memoria histórica exiliados
2011;G;4;45;450;450005;Planes Form. D.G.A.;Planes de Formación de la Diputación General de Aragón
2011;G;4;46;460;460001;San Jorge Huesca y Teruel;Actos San Jorge en Huesca y Teruel
2011;G;4;46;460;460002;Subvenciones directas;Subvenciones Directas
2011;G;4;46;460;460003;Fondo Cooperac.Municipal;Fondo Cooperación Municipal
2011;G;4;46;460;460004;Fdo Coop Local y Comarcal;Fondo de Cooperación Local
2011;G;4;46;460;460005;Ayudas Protección Civil;Ayudas Protección Civil
2011;G;4;46;460;460006;Fomento Desarrollo Local;Fomento del Desarrollo Local
2011;G;4;46;460;460007;Subv.Integr.Social Inmig.;Subvenciones para programas de acogida e integración de Inmigrantes
2011;G;4;46;460;460008;Subv.Proyec.Coop.Transfr.;Subvenciones para financiar Proyectos de Cooperación Transfronteriza
2011;G;4;46;460;460009;Promoción Transportes;Ayudas de Promoción de Transportes
2011;G;4;46;460;460010;Líneas Deficitarias EE.LL;Ayudas a líneas deficitarias de Entidades Locales
2011;G;4;46;460;460011;Activid.Agrarias  Aytos.;Apoyo a las Actividades Agrarias de los Ayuntamientos
2011;G;4;46;460;460012;Certámenes Ganaderos;Certámenes Ganaderos
2011;G;4;46;460;460013;Apoyo Sistema Antigranizo;Apoyo al Sistema Antigranizo
2011;G;4;46;460;460014;Toma datos Ofic. Regante;Toma de Datos de la Oficina del Regante
2011;G;4;46;460;460015;Subv. promoción Ferias;Subvenciones para Promoción de Ferias
2011;G;4;46;460;460016;Ofic.Munic.Inform.Consum.;Oficinas Municipales de Información al Consumidor
2011;G;4;46;460;460017;Act. en Salud Pública;Actuaciones en Materia de Salud Pública
2011;G;4;46;460;460018;Prev.Asis.y Reins.Drogas;Prevención, asistencia y reinserción social en materia de drogodependencias
2011;G;4;46;460;460019;Creac cont. Dig Soc.Info;Creación de contenidos digitales para la Sociedad de la Información
2011;G;4;46;460;460020;Conv. CC.LL. Educ Adultos;Convenios con Corporaciones Locales. Educación de Adultos
2011;G;4;46;460;460021;Garantia Soc.Ent.Locales;Garantía Social Entidades Locales
2011;G;4;46;460;460022;Convenios E.I. con CC.LL.;Convenios Educación Infantil con Corporaciones Locales
2011;G;4;46;460;460023;Guarderías Municipales;Guarderías Municipales
2011;G;4;46;460;460024;Escuelas Munic.de Música;Escuelas Municipales de Música
2011;G;4;46;460;460025;Convenios Dd.Cp.y CC.LL.;Convenios con Diputaciones Provinciales, Comarcas y Corporaciones Locales
2011;G;4;46;460;460026;Subv.Bibliot. Municipales;Subvenciones a Bibliotecas Municipales
2011;G;4;46;460;460027;Actividades Cultur CC.LL.;Actividades Culturales Corporaciones Locales
2011;G;4;46;460;460028;Circuito Artes Escénicas;Circuito de Artes Escénicas
2011;G;4;46;460;460029;Feria de Teatro;Feria de Teatro
2011;G;4;46;460;460030;Festivales Aragón. Ainsa;Festivales en Aragón. Aínsa
2011;G;4;46;460;460031;Otros Festivales;Otros Festivales
2011;G;4;46;460;460032;Arch y Museos de Sistem.;Archivos y Museos de los Sistemas
2011;G;4;46;460;460033;Archivos y Museos Munic.;Archivos y Museos Municipales
2011;G;4;46;460;460034;Parques Culturales;Parques Culturales
2011;G;4;46;460;460035;Juegos Escolares;Juegos Escolares
2011;G;4;46;460;460036;Deporte municip.y comarc.;Ayudas Actividades Deporte Municipal y Comarcal
2011;G;4;46;460;460037;Fto Activ. Ambientales;Fomento de Actividades Ambientales
2011;G;4;46;460;460038;Prom.Jornadas Int.M.Amb.;Promoción de Jornadas de Interés Medioambiental
2011;G;4;46;460;460039;Subv.Cineg.Aprov.Rac.For.;Subvenciones en materia cinegética. Aprovechamiento racional del Patrimonio Forestal
2011;G;4;46;460;460040;Ayudas a Casas Canguro;Ayudas a Casas Canguro
2011;G;4;46;460;460041;Pytos.de Serv.de Juventud;Proyectos de Servicios de Juventud
2011;G;4;46;460;460042;Fondo  Gastos de Personal;Fondo de Gastos de Personal
2011;G;4;46;460;460043;Fondo  Cohesión Comarcal;Fondo de Cohesión Comarcal
2011;G;4;46;460;460044;Acc.Orient. búsqueda empl;Acciones informativas de orientación y búsqueda de empleo y asist. al autoempleo para deman. inscritos en O.E. por convocatoria anual por Resolución de la Dirección Gerencia del INAEM
2011;G;4;46;460;460045;Agent.Empleo Dllo. Local;Subvención por la contratación de Agentes de Empleo y Desarrollo Local
2011;G;4;46;460;460046;Formación EE.TT.;Formación de las Escuelas Taller
2011;G;4;46;460;460047;Formación FIP;Formación e Inserción Profesional
2011;G;4;46;460;460048;Ayuda fam zonas rurales;Ayuda familiar en zonas rurales
2011;G;4;46;460;460049;Prog.Inserc. Empleo;Programas de Inserción en el Empleo
2011;G;4;46;460;460050;Contratación desempleados;Subvención a la contratación de desempleados
2011;G;4;46;460;460051;Fomento Desarrollo Local;Subvenciones Fomento Desarrollo Local
2011;G;4;46;460;460052;Educación familiar;Educación familiar
2011;G;4;46;460;460053;Inic.soc. empleo ámb. Loc;Iniciativas Sociales de Empleo en el Ámbito Local
2011;G;4;46;460;460054;Mantenimiento de S.S.B.;Mantenimiento de Servicios Sociales de Base
2011;G;4;46;460;460055;Prev. violencia familiar;Prevención de violencia familiar
2011;G;4;46;460;460056;Conv. D.P.T. Plan Mijares;Convenio con la Diputación Provincial de Teruel: Mantenimiento Estaciones Depuradoras de Aguas Residurales. Plan Río Mijares
2011;G;4;46;460;460057;Mantenimiento E.D.A.R.;Transferencias a Ayuntamientos: Mantenimiento de Estaciones Depuradoras de Aguas Residuales
2011;G;4;46;460;460058;Cuidadores pers.depend.;Apoyo a cuidadores de personas dependientes
2011;G;4;46;460;460059;Planes y progr. Serv Soc;Planes y programas de Servicios Sociales
2011;G;4;46;460;460060;Ayudas INTERREG III 00-08;Ayudas en el marco de la Iniciativa Comunitaria Interreg III para el  período 2000-2008
2011;G;4;46;460;460061;Form. Técnicos Deportivos;Formación Técnicos Deportivos
2011;G;4;46;460;460062;Eventos Deportivos;Eventos Deportivos
2011;G;4;46;460;460063;Instr.Protecc.Patr.Cultur;Elaboración de instrumentos de protección del Patrimonio Cultural
2011;G;4;46;460;460064;Ayto.Huesca M.Pedag.Arag.;Ayuntamiento de Huesca - Museo Pedagógico de Aragón
2011;G;4;46;460;460065;Casas de acogida;Casas de acogida
2011;G;4;46;460;460066;Conv.Mant.Ctros S.Soc.;Convenios mantenimiento de Centros Comarcales de Información y Servicios Sociales
2011;G;4;46;460;460067;Proy.EQUAL Igual.Oportun.;Proyectos EQUAL para igualdad de oportunidades
2011;G;4;46;460;460068;Planes Form. D.G.A.;Planes de Formación de la Diputación General de Aragón
2011;G;4;46;460;460069;Mant.Func.Invers.Supramun;Mantenimiento y funcionamiento de inversiones supramunicipales
2011;G;4;46;460;460070;Fondo Arag.Coop.Desarroll;Fondo Aragonés Cooperación para el Desarrollo
2011;G;4;46;460;460071;Ctro Plan. Familiar Zgza;Centro de Planificación Familiar de Zaragoza
2011;G;4;46;460;460072;Ayudas Patrimonio Ibérico;Ayudas Patrimonio Ibérico
2011;G;4;46;460;460073;Historia contem. española;Historia contemporánea española
2011;G;4;46;460;460074;Progr.Inserción Sociolab.;Programa de Inserción Sociolaboral
2011;G;4;46;460;460075;Prog. apoyo mujer inmigra;Programa de integración y apoyo a la mujer inmigrante
2011;G;4;46;460;460076;Aprov.Rec.Mineros y Geol.;Promoción de actividades de aprovechamiento de recursos mineros y patrimonio geológico
2011;G;4;46;460;460077;Acciones implantación S.I;Acciones implantación Sociedad de la Información
2011;G;4;46;460;460078;Proc part diseño pol.públ;Procesos de participación para el diseño de Políticas Públicas
2011;G;4;46;460;460079;Gastos func. Juzg. de Paz;Gastos funcionamiento Juzgados de Paz
2011;G;4;46;460;460080;Subv. mat. institucional;Subvenciones en materia institucional
2011;G;4;46;460;460081;Fomento part. ciudadana;Fomento de la participación ciudadana
2011;G;4;46;460;460082;Toma Datos E.Meteorologic;Toma de Datos Estaciones Meteorológicas
2011;G;4;46;460;460083;Ayuda domic. dependientes;Ayuda a domicilio para personas dependientes
2011;G;4;46;460;460084;Difus,fomen, ahorro energ;Actuaciones de difusión, fomento y ahorro energético
2011;G;4;46;460;460085;Prom.Mov. Juv. RAAJ;Promoción de movilidad juvenil en la Red Aragonesa de Albergues Juv.
2011;G;4;46;460;460086;Proy. P. D. Sostenible R.;Proyecto Piloto Desarrollo Sostenible Medio Rural
2011;G;4;46;460;460087;Conv. Form. Policias Loc.;Convenios Formación Policías Locales
2011;G;4;46;460;460088;Fomento Agrup. Polic. Loc;Fomento Agrupaciones Policías Locales
2011;G;4;46;460;460089;Fondo Corporaciones Local;Fondo para Corporaciones Locales
2011;G;4;47;470;470001;Apoyo a Empr Interés Gral;Apoyo a Empresas de Interés General
2011;G;4;47;470;470002;Subv.Proyec.Coop.Transfr.;Subvenciones para financiar Proyectos de Cooperación Transfronteriza
2011;G;4;47;470;470003;Planes Form. D.G.A.;Planes de Formación de la D.G.A.
2011;G;4;47;470;470004;Líneas Deficitar.Viajer.;Ayudas a líneas deficitarias de viajeros
2011;G;4;47;470;470005;Serv.Regul.Viajeros C-Pr;Establecimiento de Servicios Regulares de viajeros: Contratos Programa
2011;G;4;47;470;470006;Estadística Agraria;Estadística Agraria
2011;G;4;47;470;470007;Política Agraria Comunit.;Política Agraria Comunitaria
2011;G;4;47;470;470008;Ayudas Nacion.Complem.PAC;Ayudas Nacionales Complementarias a la Política Agraria Comunitaria
2011;G;4;47;470;470009;Fomento Comercialización;Fomento de la comercialización de productos agrarios y alimentarios
2011;G;4;47;470;470010;Reestructuración Asociat.;Reestructuración de las Entidades Asociativas
2011;G;4;47;470;470011;Convenios Bodegas Piloto;Convenios con Bodegas Piloto
2011;G;4;47;470;470012;Seguim.Trazabilid.Cereal.;Seguimiento de la trazabilidad de cereales
2011;G;4;47;470;470013;Formac.Entidades Asociat.;Formación de Entidades Asociativas
2011;G;4;47;470;470014;Difus.,Fom.y Ahorro Energ;Actuaciones para difusión, fomento y ahorro energético
2011;G;4;47;470;470015;Subv. Empresas Artesanas;Subvenciones a Empresas Artesanas
2011;G;4;47;470;470016;Imp y Promoc TIC;Implantación y promoción de las Tecnologías de la Información y las Comunicaciones (TIC)
2011;G;4;47;470;470017;Creac Cont Digit. Soc.Inf;Creación de Contenidos Digitales para la Sociedad de la Información
2011;G;4;47;470;470018;Ay. formac. Ctros Trabajo;Ayudas para formación en centros de trabajo
2011;G;4;47;470;470019;Apoyo a Artes Plásticas;Apoyo a las Artes Plásticas
2011;G;4;47;470;470020;Ayudas Teatro y Danza;Ayudas a la Danza
2011;G;4;47;470;470021;Ayudas Producc. Audiovis.;Ayudas a la Producción Audiovisual
2011;G;4;47;470;470022;Ayudas a la Música;Ayudas a la Música
2011;G;4;47;470;470023;Act.Dep.Centros J.Escolar;Promoción de la actividad deportiva con centros privados: Juegos Escolares
2011;G;4;47;470;470025;Ayudas Guarderías Empr.;Ayudas a Guarderías de Empresas
2011;G;4;47;470;470026;Empleo en Coop.y SS.LL.;Apoyo creación Empleo en Cooperativas y Sociedades Laborales por incorporación de Socios
2011;G;4;47;470;470027;Apoyo a Discp. Psiq. CEE;Subvención por la contratación de personal de apoyo a discapacitados psíquicos y mentales en Centros Especiales de Empleo
2011;G;4;47;470;470028;Contratación Prog.ARINSER;Subvención por la contratación por al Programa Aragón Inserta
2011;G;4;47;470;470029;Fto contratac. discapac.;Fomento de la  contratación de minusválidos
2011;G;4;47;470;470030;Fomento contrat. estable;Fomento de la Contratación Estable
2011;G;4;47;470;470031;Fomen contr estable mujer;Fomento de la Contratación Estable de mujeres
2011;G;4;47;470;470032;Fto Empleo Aut. mujeres;Fomento del Empleo Autónomos de las mujeres
2011;G;4;47;470;470033;Fto.Empleo Coop y SS.LL;Fomento del Empleo en Cooperativas y Sociedades Laborales
2011;G;4;47;470;470034;Coop y SSLL incorp discap;Fomento del Empleo en Cooperativas y Sociedades Laborales por la incorporación de socios discapacitados
2011;G;4;47;470;470035;Coop y SSLL incorp mujer;Fomento del Empleo en Cooperativas y Sociedades Laborales por la incorporación de mujeres
2011;G;4;47;470;470036;Formación FIP;Formación e Inserción Profesional
2011;G;4;47;470;470037;Integrac.Lab.Discapac.;Integración laboral de minusválidos
2011;G;4;47;470;470038;Prog.Fto.Empl.Autón.Mujer;Programa de fomento de empleo autónomo de mujeres
2011;G;4;47;470;470039;Prog.Fto Empl. Autónomos;Programa de fomento de empleo de autónomos
2011;G;4;47;470;470040;Promoción Empleo Autónomo;Promoción de Empleo Autónomo
2011;G;4;47;470;470041;Subv Empresas In+Empleo;Subvenciones a Empresas Iniciativa+Empleo
2011;G;4;47;470;470042;Contratac. indef. discap.;Subvenciones a la contratación indefinida de trabajadores discapacitados
2011;G;4;47;470;470043;Acc.Compl.Formac.Continua;Acciones complementarias de Formación Continua
2011;G;4;47;470;470044;Apoyo a Edic.y Public.Per;Apoyo a Ediciones y Publicaciones Periódicas
2011;G;4;47;470;470045;Campañas escol. deportiv.;Campañas Escolares Deportivas
2011;G;4;47;470;470046;Planes de vivienda;Planes de vivienda
2011;G;4;47;470;470047;Serv.Pre.Creación Consor;Optimización de servicios previos Consorcio Transportes Área de Zaragoza
2011;G;4;47;470;470048;Internac.Acc.Institut.;Subvenciones para la internacionalización acciones empresas
2011;G;4;47;470;470049;pro prom línea reg viaj i;Apoyo promoción líneas regulares de viajeros de interés especial
2011;G;4;47;470;470050;Aut. Villafranca-El Burgo;Concesión de obra pública para la redacción del proyecto, construcción, explotación, mantenimiento y conservación de la autopista Villafranca-El Burgo de Ebro
2011;G;4;47;470;470051;Ayuda expositores QUALIME;Ayuda expositores feria QUALIMEN
2011;G;4;47;470;470052;Estac Central Autob Zgoza;Compromisos Estación Central Autobuses de Zaragoza
2011;G;4;47;470;470053;Difus. fom. y ahorro ener;Actuaciones de difusión, fomento y ahorro energético
2011;G;4;47;470;470054;Ay. sacrif. novillas 2001;Ayudas por sacrificio novillas año 2001
2011;G;4;47;470;470055;Cont. discap. P. Intro;Contratación discapacitados Programa Intro
2011;G;4;47;470;470056;Unidades apoyo C.E.E.;Unidades apoyo Centros Especiales Empleo
2011;G;4;47;470;470057;Fomento calidad prod.agro;Fomento calidad producción agroalimentaria
2011;G;4;47;470;470058;Difus,fomen, ahorro energ;Actuaciones de difusión, fomento y ahorro energético
2011;G;4;47;470;470059;Subv. Prg. Empleo apoyo;Subvenciones Programa Empleo con apoyo
2011;G;4;47;470;470060;Cmdad Trabajo Pirineos;Convocatoria Comunidad de Trabajo de los Pirineos
2011;G;4;47;470;470061;Autopista Peaje 2;Concesión Autopista Peaje 2
2011;G;4;47;470;470062;Autopista Peaje 68;Concesión Autopista Peaje 68
2011;G;4;47;470;470063;Innovación emp. aragonesa;Plan fruta escolar en las escuelas
2011;G;4;47;470;470064;Fruta escolar en escuelas;Plan fruta escolar en las escuelas
2011;G;4;47;470;470065;Fomento estr. asoc. agrar;Fomento Estructuras Asociativas Agrarias
2011;G;4;47;470;470066;Convenios Clubs Deportivo;Convenios Clubs Deportivos
2011;G;4;47;470;470067;Compensación conces. res.;Compensación concesionarios gestión residuos
2011;G;4;48;480;480001;Seminario Por la Paz;Fundación Seminario Investigación para la Paz
2011;G;4;48;480;480002;Subvenciones directas;Subvenciones Directas
2011;G;4;48;480;480003;Fund.Aspect.Pol. e Inst.;Subvenciones a Fundaciones aspectos políticos e institucionales en Aragón
2011;G;4;48;480;480004;Subvenciones directas;Subvenciones Directas
2011;G;4;48;480;480005;Comunidades Arag Exterior;Ayudas a Comunidades Aragonesas del Exterior
2011;G;4;48;480;480006;Prom.Conocim.Derecho Arag;Promoción Conocimiento del Derecho Aragonés
2011;G;4;48;480;480007;Fomento del Asociac.Munic;Fomento del Asociacionismo Municipal
2011;G;4;48;480;480008;Ayudas Protección Civil;Ayudas Protección Civil
2011;G;4;48;480;480009;Ayudas Escuelas Taurinas;Ayudas Escuelas Taurinas
2011;G;4;48;480;480010;Subvenciones directas;Subvenciones Directas
2011;G;4;48;480;480011;Subvenciones directas;Subvenciones Directas
2011;G;4;48;480;480012;Ayudas Postgrados y otros;Ayudas a Postgrados y otros
2011;G;4;48;480;480013;Apoyo a Ent Interés Gral;Apoyo a Entidades de interés general
2011;G;4;48;480;480014;Internac.Acc.Institut.;Subvenciones Internacionalización acciones institucionales
2011;G;4;48;480;480015;Sub Centrales Sindicales;Subvenciones a  Centrales Sindicales
2011;G;4;48;480;480016;Ayud.Jubil. Reest.Empres.;Ayudas Jubilación y Reestructuración Empresas (Orden de 5 de Octubre de 1994)
2011;G;4;48;480;480017;Plan Dir.Prev.Riesg.Lab.;Plan Director de Prevención de Riesgos Laborales de la Comunidad Autónoma
2011;G;4;48;480;480018;Conv. Prev. Riesgos Lab.;Convenios de colaboración en materia de Prevención de Riesgos Laborales
2011;G;4;48;480;480019;Serv.Arag.Med.Arbitraje;Servicio Aragonés de Mediación y Arbitraje
2011;G;4;48;480;480020;Subvencion AVAEL;Transferencia funcionamiento de Asociación de Víctimas de Accidentes y Enfermedades Laborales
2011;G;4;48;480;480021;Subv.Asoc. Empres. Repr.;Subvenciones a Asociaciones Empresarios más representativas
2011;G;4;48;480;480022;Subv.Centrales Sindicales;Subvenciones a  Centrales Sindicales
2011;G;4;48;480;480023;Subv.Integr.Social Inmig.;Subvenciones a Entidades Sociales para programas de acogida e integración de inmigrantes
2011;G;4;48;480;480024;Subv. Asoc. Inmigrantes;Subvenciones para el apoyo a programas de acogida y participación de las Asociaciones de Inmigrantes en Aragón
2011;G;4;48;480;480025;Progr.UE-Conv.,Est.,Inst.;Programas de la Unión Europea, Convenios, Estudios e Instituciones
2011;G;4;48;480;480026;Subv.Proyec.Coop.Transfr.;Subvenciones para financiar Proyectos de Cooperación Transfronteriza
2011;G;4;48;480;480027;Org.y colab.Foro Urbaníst;Organización y colaboración con Foros Urbanísticos
2011;G;4;48;480;480028;Asoc.Emp. Org.Sind.Ttes.;Ayudas a Asociaciones Empresariales y Organizaciones Sindicales de Transportes
2011;G;4;48;480;480029;Organizac.Ttes Terrestres;Ayudas a Organizaciones relacionadas con los Transportes Terrestres
2011;G;4;48;480;480030;Fund.Transp.Traves.Centr.;Fundación Transpirenáica para la Travesía Central de los Pirineos
2011;G;4;48;480;480031;Actividades Agrarias;Apoyo a Actividades Agrarias
2011;G;4;48;480;480032;Mej.Pr.Aceite Oliva Form.;Mejora producción Aceite de Oliva: Formación
2011;G;4;48;480;480033;Fom.Calidad Prod.Agroal.;Fomento de la calidad de la producción Agroalimentaria
2011;G;4;48;480;480034;Apoyo Asoc. Razas Autoct.;Apoyo a las Asociaciones de Razas Autóctonas en peligro de extinción
2011;G;4;48;480;480035;Certámenes Ganaderos;Certámenes Ganaderos
2011;G;4;48;480;480036;Convenios Asoc. Ganaderos;Convenios con Asociaciones de Ganaderos
2011;G;4;48;480;480037;Federac.Razas Autóctonas;Federación de Razas Autóctonas
2011;G;4;48;480;480038;Apoyo Activid.Formativas;Apoyo a actividades formativas
2011;G;4;48;480;480039;Formac.Medidas Agroambie.;Formación de Medidas Agroambientales
2011;G;4;48;480;480040;Subv. Ind Com y Turismo;Subvenciones en varias áreas de Industria, Comercio y Turismo
2011;G;4;48;480;480041;Calidad y Seg. Nuev. Tec.;Subvenciones para formación y difusión en calidad, seguridad y Nuevas Tecnologías
2011;G;4;48;480;480042;Acc.Estratégicas Sector.;Acciones Estratégicas Sectoriales
2011;G;4;48;480;480043;Fto Nuevas Tecn.Hidrógeno;Fomento de Nuevas Tecnologías relacionadas con el Hidrógeno
2011;G;4;48;480;480044;Mejora Comp.y Moder.Pyme;Subvenciones para mejora de la competitividad y modernización de la pequeña y mediana empresa  través de organismos intermedios
2011;G;4;48;480;480045;Apoyo a Inic.Fto.Mineria;Apoyo a iniciativas de fomento del Sector Minero
2011;G;4;48;480;480046;Apoyo Comercio Asociado;Apoyo al Comercio Asociado
2011;G;4;48;480;480047;Asociac.Calidad Comercio;Subvenciones a Asociaciones para la Calidad del Comercio
2011;G;4;48;480;480048;Asociac.Formac.Comercio;Subvenciones a Asociaciones para formación Comercio
2011;G;4;48;480;480049;Subv.Comercio Medio Rural;Subvenciones al Comercio del Medio Rural
2011;G;4;48;480;480050;Subv. Promoción Artesania;Subvenciones para la promoción de la Artesanía
2011;G;4;48;480;480051;Prom.Ferias, Instit.Fer.;Subvenciones para promoción de Ferias e Instituciones Feriales
2011;G;4;48;480;480052;Relevo Generac.Comercio;Subvenciones para facilitar el relevo generacional en el Comercio
2011;G;4;48;480;480053;Subv.Promoción Turística;Subvenciones para Promoción Turística
2011;G;4;48;480;480054;A Entid.Carácter Asist.;Apoyo a Entidades de Carácter Asistencial
2011;G;4;48;480;480055;Org Reunion Cientif Salud;Organización de reuniones científicas sobre temas de salud
2011;G;4;48;480;480056;Inf. y Doc. Salud Consumo;Información y documentación en materia de Salud y Consumo
2011;G;4;48;480;480057;Transf Fund Andrea Prader;Transferencia a la Fundación Andrea Prader
2011;G;4;48;480;480058;Prest.Serv.Asistenciales;Prestaciones por Servicios Asistenciales
2011;G;4;48;480;480059;Prest.Entregas por Despl.;Prestaciones-Entregas por desplazamiento
2011;G;4;48;480;480060;Prestaciones-Prótesis;Prestaciones-Prótesis
2011;G;4;48;480;480061;Pres vehic para inválidos;Prestaciones-Vehículos para inválidos
2011;G;4;48;480;480062;Ctro.Escol. Pyt consumo;Centros escolares para proyectos sobre Consumo
2011;G;4;48;480;480063;Promoción del consumo;Promoción del Consumo
2011;G;4;48;480;480064;Actuacs.S/ Salud Pública;Actuaciones en materia de Salud Pública
2011;G;4;48;480;480065;Educación para la Salud;Educación Para la Salud
2011;G;4;48;480;480066;Prev.Asis.y Reins.Drog.;Prevención, asistencia y reinserción social en materia de drogodependencias
2011;G;4;48;480;480067;Progr. Prevención S.I.D.A;Programa de prevención del S.I.D.A.
2011;G;4;48;480;480068;Iniciativas Ciencia y Soc;Iniciativas en Ciencia y Sociedad
2011;G;4;48;480;480069;Actividades Formac.y Educ;Actividades de Formación y Educación
2011;G;4;48;480;480070;Becas y Ayudas Activ.Univ;Becas y Ayudas para la Actividad Universitaria
2011;G;4;48;480;480071;Investigación y Sociedad;Investigación y Sociedad
2011;G;4;48;480;480072;Fomento Investigación;Fomento a la Investigación
2011;G;4;48;480;480073;Creac Cont Digit. Soc.Inf;Creación de contenidos digitales para la Sociedad
2011;G;4;48;480;480074;Prom e Implant TICS;Promoción e implantación de la Tecnología de la información y las comunicaciones
2011;G;4;48;480;480075;Ayudas al Transp Escolar;Ayudas al Transporte Escolar
2011;G;4;48;480;480076;Subv a Centrales Sindical;Subvenciones a Centrales Sindicales
2011;G;4;48;480;480077;Programa Educ.Adul.;Programas Educación Adultos
2011;G;4;48;480;480078;Conv. Fundac.Arsen.Jimeno;Convenio Fundación Arsenio Jimeno
2011;G;4;48;480;480079;Garantía Social;Garantía Social
2011;G;4;48;480;480080;Premio Nac. Don Bosco;Casa Salesiana Nuestra Señora del Pilar - Premio Nacional Don Bosco
2011;G;4;48;480;480081;Ayudas Individuales;Ayudas Individuales
2011;G;4;48;480;480082;Antig Prof.Concert. Infan;Antigüedad del Profesorado Concertado en Educación
2011;G;4;48;480;480083;Ed.Inf:Grat. libros txto;Gratuidad de libros de texto en Educación Infantil
2011;G;4;48;480;480084;Becas Comedor Vacaciones;Becas comedor en vacaciones
2011;G;4;48;480;480085;Educ.Inf: E.Concertada;Educación Infantil y Primaria: Enseñanza Concertada
2011;G;4;48;480;480086;Financ.2º Ciclo Educ.Inf.;Financiación 2º Ciclo Educación Infantil
2011;G;4;48;480;480087;Guarderías no Municipales;Guarderías no Municipales
2011;G;4;48;480;480088;Ed. Secund: E.Concertada;Educación Secundaria: Enseñanza Concertada
2011;G;4;48;480;480089;Ed.Sec:Grat. libros texto;Gratuidad libros de texto en Educación Secundaria
2011;G;4;48;480;480090;Becas Vacaciones;Becas Vacaciones
2011;G;4;48;480;480091;Educ.Espec.: E.Concertada;Educación Especial: Enseñanza Concertada
2011;G;4;48;480;480092;Ed.Esp:Grat. libros texto;Gratuidad libros de texto en Educación Especial
2011;G;4;48;480;480093;Programas Educativos;Programas Educativos
2011;G;4;48;480;480094;Apoyo a Edic.y Public.Per;Apoyo a Ediciones y Publicaciones Periódicas
2011;G;4;48;480;480095;Apoyo a Ferias Del Libro;Apoyo a Ferias del Libro
2011;G;4;48;480;480096;Fund. Festiv. Cine Huesca;Fundación Festival de Cine de Huesca
2011;G;4;48;480;480097;I.E.Turolenses C.Luis Buñ;Instituto de Estudios Turolenses - Centro Luis Buñuel de Calanda
2011;G;4;48;480;480098;Ayudas Producc. Audiovis.;Ayudas a la Producción Audiovisual
2011;G;4;48;480;480099;Sdad. Filarmón. Zaragoza;Sociedad Filarmónica de Zaragoza
2011;G;4;48;480;480100;Fund. Pro Real Ac. Españ.;Fundación Pro Real Academia Española
2011;G;4;48;480;480101;Centro Estudios Mudéjares;Centro de Estudios Mudéjares
2011;G;4;48;480;480102;Prom.Mov. Juv. RAAJ;Promoción de movilidad juvenil en la Red Aragonesa de Albergues Juv.
2011;G;4;48;480;480103;Subv. Asociac.Culturales;Subvenciones a Asociaciones Culturales
2011;G;4;48;480;480104;Arch Pri y Mus Asoc. Cult;Archivos privados y Museos gestionados por Asociaciones Culturales
2011;G;4;48;480;480105;Arch Priv y Museos Sistem;Archivos Privados y Museos Sistemas
2011;G;4;48;480;480106;Fundación Beulas;Fundación Beulas
2011;G;4;48;480;480107;Asoc.Juv. Jóvenes Inm.;A Asociaciones.Juveniles para trabajo con jóvenes inmigrantes
2011;G;4;48;480;480108;Prom y Dif Patr Hist Arti;Promoción y Difusión del Patrimonio Histórico - Artístico
2011;G;4;48;480;480109;Deporte Universitario;Deporte Universitario
2011;G;4;48;480;480110;Fed.Ar.Dptes Inv. Ctro.D.;Federación Aragonesa de Deportes de Invierno - Centro espec. de Tecnificación de Deportes de Invierno en Jaca
2011;G;4;48;480;480111;Fundación Jaca 2007;Fundación Jaca 2007
2011;G;4;48;480;480112;Juegos Escolares;Juegos Escolares
2011;G;4;48;480;480113;Ayudas Clubes niv cualif.;Programa de Ayudas a Clubes de Nivel Cualificado de Aragón
2011;G;4;48;480;480114;Ayud deport. nivel cualif;Ayudas a deportistas de nivel cualificado
2011;G;4;48;480;480115;Pytos. Federativ.y Clubes;Proyectos Federativos y Clubes
2011;G;4;48;480;480116;Fto.Act.Amb. cons. M.Amb;Fomento de actividades ambientales dirigidas a la conservación, mejora  y calidad del Medio Ambiente en Aragón
2011;G;4;48;480;480117;Activ en Materia de M Nat;Actividades en Materia de Medio Natural
