EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2011;52BA2;Hospital Barbastro;Hospital de Barbastro
2011;52BA3;Centro Sociosanitario de Fraga;Centro Sociosanitario de Fraga
2011;52BA4;Atención Primaria Sector Barbastro;Atención Primaria Sector Barbastro
2011;52CA;Gerencia Sector Calatayud;Gerencia Sector Calatayud
2011;52CA1;Gerencia Sector Calatayud;Gerencia Sector Calatayud
2011;52CA2;Hospital Ernest Lluch Martin;Hospital Ernest Lluch Martin de Calatayud
2011;52CA3;Atención Primaria Sector Calatayud;Atención Primaria Sector Calatayud
2011;52HU;Gerencia Sector Huesca;Gerencia Sector Huesca
2011;52HU1;Gerencia Sector Huesca;Gerencia Sector Huesca
2011;52HU2;Hospital San Jorge de Huesca;Hospital General San Jorge de Huesca
2011;52HU3;Hospital Sagrado Corazón de Jesús;Hospital Sagrado Corazón de Jesús
2011;52HU4;C.R.P. Santo Cristo de los Milagros;Centro de Rehabilitación Psicosocial Santo Cristo de los Milagros
2011;52HU5;Atención Primaria Sector Huesca;Atención Primaria Sector Huesca
2011;52TE;Gerencia Sector Teruel;Gerencia Sector Teruel
2011;52TE1;Gerencia Sector Teruel;Gerencia Sector Teruel
2011;52TE2;Hospital Obispo Polanco Teruel;Hospital Obispo Polanco Teruel
2011;52TE3;Hospital San José;Hospital San José
2011;52TE4;C.R.P. San Juan de Dios;Centro Rehabilitación Psicosocial San Juan de Dios
2011;52TE5;Atención Primaria Sector Teruel;Atención Primaria Sector Teruel
2011;52Z1;Gerencia Sector Zaragoza I;Gerencia Sector Zaragoza I
2011;52Z11;Gerencia Sector Zaragoza I;Gerencia Sector Zaragoza I
2011;52Z12;Hospital Royo Villanova;Hospital Royo Villanova
2011;52Z13;Hospital Nuestra Señora de Gracia;Hospital Nuestra Señora de Gracia
2011;52Z14;Atención Primaria Sector Zaragoza I;Atención Primaria Sector Zaragoza I
2011;52Z2;Gerencia Sector Zaragoza II;Gerencia Sector Zaragoza II
2011;52Z21;Gerencia Sector Zaragoza II;Gerencia Sector Zaragoza II
2011;52Z22;Hospital Universitario Miguel Servet;Hospital Universitario Miguel Servet
2011;52Z23;Atención Primaria Sector Zaragoza II;Atención Primaria Sector Zaragoza II
2011;52Z3;Gerencia Sector Zaragoza III;Gerencia Sector Zaragoza III
2011;52Z31;Gerencia Sector Zaragoza III;Gerencia Sector Zaragoza III
2011;52Z32;Hospital Clínico Universitario Lozano Bl;Hospital Clínico Universitario Lozano Blesa
2011;52Z33;H.Geriático San Jorge de Zaragoza;Hospital Geriático San Jorge de Zaragoza
2011;52Z34;C.R.P. Nuestra Señora del Pilar;Centro Rehabilitación Psicosocial Nuestra Señora del Pilar
2011;52Z35;Atención Primaria Sector Zaragoza III;Atención Primaria Sector Zaragoza III
2011;53;Instituto Aragonés de Servicios Sociales;Instituto Aragonés de Servicios Sociales
2011;5300;Ingresos Inst. Aragonés Serv. Sociales;Ingresos del Instituto Aragonés de Servicios Sociales
2011;53000;Ingresos Inst. Aragonés Serv. Sociales;Ingresos del Instituto Aragonés de Servicios Sociales
2011;5301;Instituto Aragonés de Servicios Sociales;Instituto Aragonés de Servicios Sociales
2011;53010;Instituto Aragonés de Servicios Sociales;Instituto Aragonés de Servicios Sociales
2011;53AAA;Acción concertada Plazas Mayores Huesca;Reserva y Ocupación de Plazas de Mayores en Huesca
2011;53AAB;Acción concertada Plazas Mayores Teruel;Reserva y Ocupación de Plazas de Mayores en Teruel
2011;53AAC;Acción concertada Plazas Mayores Zaragoz;Reserva y Ocupación de Plazas de Mayores en Zaragoza
2011;53ABA;Residencia de Mayores Ciudad de Huesca;"Residencia de Mayores ""Ciudad de Huesca"""
2011;53ABB;"Res.Mayores ""Sagrada Familia""-Huesca";"Residencia ""Sagrada Familia"" de Huesca"
2011;53ABC;"Res.Mayores ""San Blas""-Huesca";"Residencia ""San Blas de Huesca"""
2011;53ABD;"Res.Mayores ""Turia""-Teruel";"Residencia  de Mayores ""Turia"" de Teruel"
2011;53ABE;Residencia de Utrillas;Residencia de Utrillas
2011;53ABF;"Residencia de ""Mayores Ciudad de Albarra";"Residencia de ""Mayores Ciudad de Albarracín"""
2011;53ABG;"Res. de Mayores ""Javalambre"" Teruel";"Residencia de Mayores ""Javalambre"" de Teruel"
2011;53ABH;Res. de Mayores  de Movera;Residencia de Mayores de Movera
2011;53ABI;Res. de Mayores  de Borja;Residencia de Mayores de Borja
2011;53ABJ;"Res. Mayores ""Romareda"" Zaragoza";"Residencia de Mayores ""Romareda"" de Zaragoza"
2011;53ABK;Res. de Mayores de Alagon;Residencia de Mayores de Alagón
2011;53ABL;"Res. de Mayores ""Las Fuentes"" Zaragoza";"Residencia de Mayores ""Las Fuentes"" de Zaragoza"
2011;53ABM;Centro Asistencial de Calatayud;Centro Asistencial de Calatayud
2011;53ABN;"Centro Asistencial ""Hogar Doz"" Tarazona";"Centro Asistencial ""Hogar Doz"" Tarazona"
2011;53ABO;Res. Mayores Actur de Zaragoza;Instituto Aragonés de Servicios Sociales
2011;53ABP;"Res. Mayores ""Oliver"" Zaragoza";Residencia de Mayores del Barrio Oliver de Zaragoza
2011;53ABQ;"Res. Mayores ""Elías Martinez"" Zaragoza";"Residencia de Mayores ""Elías Martinez Santiago"" de Zaragoza"
2011;53ABR;Res. de Mayores de Utebo;Residencia de Mayores de Utebo
2011;53ABS;"Res. de Mayores ""Delicias"" - Zaragoza";Residencia de Mayores del Barrio Delicias - Zaragoza
2011;53ACA;"Centro Día en Res. ""Ciudad de Huesca""";"Centro Día en Residencia de Mayores ""Ciudad de Huesca"""
2011;53ACB;"Centro Dia Res. ""Sagr.Familia"" Huesca";"Centro Día en Residencia de Mayores ""Sagrada Familia"" de Huesca"
2011;53ACC;Centro de Dia de Fraga;Centro Día de Fraga
2011;53ACD;"Centro Dia en Res.""Romareda"" Zaragoza";"Centro Día en Residencia de Mayores ""Romareda"" de Zaragoza"
2011;53ACE;"Centro Dia Res ""Las Fuentes"" Zaragoza";"Centro Día en Residencia de Mayores ""Las Fuentes"" de Zaragoza"
2011;53ACF;Centro de Dia de Calatayud;Centro Día de Calatayud
2011;53ACG;Hogar 3ª Edad de Ejea de los Caballeros;Hogar de Tercera Edad de Ejea de los Caballeros
2011;53ACH;Centro de Día Barrio San José Zaragoza;Centro de Día del Barrio de San José de Zaragoza
2011;53ACI;"Centro de Dia ""San Blas"" Zaragoza";"Centro de Día ""San Blas"" de Zaragoza"
2011;53ACJ;"Centro de Dia ""Delicias"" de Zaragoza";"Centro de Día ""Delicias"" de Zaragoza"
2011;53ACK;"Centro de Dia ""Picarral"" de Zaragoza";Centro de Día y Hogar del Picarral de Zaragoza
2011;53ACL;Centro de Dia Valdefierro Zaragoza;Centro de Día de Valdefierro de Zaragoza
2011;53ACM;C. Día y Usos Cultur. Casa Aísa, Huesca;"Centro de Día y Usos Culturales ""Casa Aísa"" de Huesca"
2011;53ACN;C. Día y Usos Cultur. Casa Aísa, Huesca;"Centro de Día y Usos Culturales ""Casa Aísa"" de Huesca"
2011;53ACO;"Centro de Día ""San León"" - Teruel";
2011;53ADA;Hogar de Barbastro;Hogar de Barbastro
2011;53ADB;Hogar de Binefar;Hogar de Binefar
2011;53ADC;Hogar de Huesca;Hogar de Huesca
2011;53ADD;Hogar de Jaca;Hogar de Jaca
2011;53ADE;Hogar de  Monzón;Hogar de Monzón
2011;53ADF;Hogar de Sabiñánigo;Hogar de Sabiñanigo
2011;53ADG;"Hogar en Res. Mayores ""Turia"" Teruel";"Hogar en Residencia de Mayores ""Turia"" de Teruel"
2011;53ADH;Hogar en Res. Mayores Utrillas;Hogar en Residencia de Mayores de Utrillas
2011;53ADI;Hogar de Alcañiz;Hogar de Alcañiz
2011;53ADJ;Hogar de Andorra;Hogar de Andorra
2011;53ADK;Hogar de Calamocha;Hogar de Calamocha
2011;53ADL;Hogar de Calanda;Hogar de Calanda
2011;53ADM;Hogar de Ojos Negros;Hogar de Ojos Negros
2011;53ADN;Hogar Torrecilla de Alcañiz;Hogar de Torrecilla de Alcañiz
2011;53ADO;"Hogar ""Balsas de Ebro Viejo"" Zaragoza";"Hogar ""Balsas de Ebro Viejo"" de Zaragoza"
2011;53ADP;"Hogar ""Boterón"" de Zaragoza";"Hogar ""Boterón"" de Zaragoza"
2011;53ADQ;Club de Casetas;Club de Casetas
2011;53ADR;"Club ""Cervantes"" de Gallur";"Club ""Cervantes"" de Gallur"
2011;53ADS;Hogar de Illueca;Hogar de Illueca
2011;53ADT;Hogar Las Fuentes-Zaragoza;"Hogar de ""Las Fuentes"" -Zaragoza"
2011;53ADU;"Hogar ""Roger de Flor"" de Zaragoza";"Hogar de ""Roger de Flor"" de Zaragoza"
2011;53ADV;Hogar de la Tercera Edad Moncayo;Hogar de la Tercera Edad Moncayo en Tarazona - Zaragoza
2011;53ADW;Hogar de Mayores Valdefierro - Zaragoza;"Hogar de Personas Mayores ""Valdefierro"" - Zaragoza"
2011;53AFA;Aulas de Tercera Edad;Aulas de Tercera Edad
2011;53AHA;Gastos Varios de Mayores de Huesca;Gastos Varios de Mayores de Huesca
2011;53AHB;Gastos Varios de Mayores de Teruel;Gastos Varios de Mayores de Teruel
2011;53AHC;Gastos Varios de Mayores de Zaragoza;Gastos Varios de Mayores de Zaragoza
2011;53AHD;Gastos Varios de Mayores en Gerencia;Gastos Varios de Mayores en Gerencia del IASS
2011;53AIA;Convenios y Subv. de Mayores Huesca;Convenios y Subvenciones de Mayores de Huesca
2011;53AIB;Convenios y Subv. de Mayores de Teruel;Convenios y Subvenciones de Mayores de Teruel
2011;53AIC;Convenios y Subv. de Mayores de Zaragoza;Convenios y Subvenciones de Mayores de Zaragoza
2011;53AID;Convenios y Subv. de Mayores de Gerencia;Convenios y Subvenciones de Mayores de Gerencia
2011;53AJA;Prestaciones de Mayores de Huesca;Prestaciones de Mayores de Huesca
2011;53AJB;Prestaciones de Mayores de Teruel;Prestaciones de Mayores de Teruel
2011;53AJC;Prestaciones de Mayores de Zaragoza;Prestaciones de Mayores de Zaragoza
2011;53AJD;Ayudas Alimenticias;Ayudas Alimenticias
2011;53AJE;Prestaciones Extraordinarias;Prestaciones Extraordinarias
2011;53AJF;Prestaciones Plan Dependencia - Huesca;Prestaciones Económicas Plan de la Dependencia - Huesca
2011;53AJG;Prestaciones Plan Dependencia - Teruel;Prestaciones Económicas Plan de la Dependencia - Teruel
2011;53AJH;Prestaciones Plan Dependencia - Zaragoza;Prestaciones Económicas Plan de la Dependencia - Zaragoza
2011;53BAA;Acción Concertada Discapacitados Huesca;Reserva y ocupación de Plazas de Discapacitados Huesca
2011;53BAB;Acción Concertada Discapacitados Teruel;Reserva y ocupación de plazas Discapacitados en Teruel
2011;53BAC;Ac.Concertada Dispacitados Zaragoza;Reserva y ocupación de plazas Discapacitados en Zaragoza
2011;53BAD;Ac.Concertada Transf.Dip.Prov. de Zarago;Reserva y ocupación Transferencia Diputación Provincial de Zaragoza
2011;53BAE;Acción Concertada Tutelados en Huesca;Reserva y ocupación de plazas de Tutelados en Huesca
2011;53BAF;Acción Concertada Tutelados en Teruel;Reserva y ocupación de plazas de Tutelados en Teruel
2011;53BAG;Acción Concertada Tutelados en Zaragoza;Reserva y ocupación de plazas de Tutelados en Zaragoza
2011;53BAH;Acción Concertada Tutelados en Gerencia;Reserva y ocupación de plazas de Tutelados en Gerencia
2011;53BBA;"Centro Asistencial ""El Pinar""  de Teruel";"Centro Asistencial ""El Pinar"" en Teruel"
2011;53BBB;Centro Atención Minus.Psíquicos de Zarag;Centro de Atención a Minusválidos Psíquicos de Zaragoza
2011;53BBC;Centro Dependientes Cesaraugusta Zaragoz;"Centro de Dependientes ""Cesaraugusta"" de Zaragoza"
2011;53BEA;Centro Base Huesca;Centro Base Huesca
2011;53BEB;Centro Base Teruel;Centro Base Teruel
2011;53BEC;Centro Base I de Zaragoza;Centro Base I de Zaragoza
2011;53BED;Centro Base II de Zaragoza;Centro Base II de Zaragoza
2011;53BHA;Gastos Varios Dispacitados Huesca;Gastos Varios Dispacitados Huesca
2011;53BHB;Gastos Varios Dispacitados Teruel;Gastos Varios Dispacitados Teruel
2011;53BHC;Gastos Varios Dispacitados Zaragoza;Gastos Varios Dispacitados en Zaragoza
2011;53BHD;Gastos Varios Dispacitados Gerencia;Gastos Varios Dispacitados Gerencia IASS
2011;53BHE;Gastos Varios Tutelados en Huesca;Gastos Varios Tutelados en Huesca
2011;53BHF;Gastos Varios Tutelados en Teruel;Gastos Varios Tutelados en Teruel
2011;53BHG;Gastos Varios Tutelados en Zaragoza;Gastos Varios Tutelados en Zaragoza
2011;53BHH;Gastos Varios Tutelados en Gerencia;Gastos Varios Tutelados en Gerencia
2011;53BIA;Convenios y Subv. Discapacitados Huesca;Convenios y Subvenciones de Discapacitados de Huesca
2011;53BIB;Convenios y Subv. Discapacitados Teruel;Convenios y Subvenciones de Discapacitados en Teruel
2011;53BIC;Convenios y Subv. Discapacitados Zaragoz;Convenios y Subvenciones de  Discapacitados de Zaragoza
2011;53BID;Convenios y Subv. Discapacitados Gerenci;Convenios y Subvenciones de Discapacitados en Gerencia IASS
2011;53BIE;Convenios y Subv. de Tutelados en Huesca;Convenios y Subvenciones de Tutelados en Huesca
2011;53BIF;Convenios y Subv. de Tutelados en Teruel;Convenios y Subvenciones  de Tutelados en Teruel
2011;53BIG;Convenios y Subv. de Tutelados en Zarago;Convenios y Subvenciones de Tutelados en Zaragoza
2011;53BIH;Convenios y Subv. de Tutelados en Gerenc;Convenios y Subvenciones de Tutelados en Gerencia
2011;53BJA;Prestaciones Dispacitados de Huesca;Prestaciones Dispacitados de Huesca
2011;53BJB;Prestaciones Dispacitados de Teruel;Prestaciones Dispacitados de Teruel
2011;53BJC;Prestaciones Dispacitados de Zaragoza;Prestaciones Dispacitados de Zaragoza
2011;53CAA;Acción Concertada Plazas Menores Huesca;Reserva y Ocupación Plazas Menores Huesca
2011;53CAB;Acción Concertada Plazas Menores Teruel;Reserva y Ocupación Plazas Menores Teruel
2011;53CAC;Acción Concertada Plazas Menores Zaragoz;Reserva y Ocupación Plazas Menores Zaragoza
2011;53CAD;Acción Concertada Plazas Menores Gerenci;Reserva y Ocupación Plazas Menores Gerencia
2011;53CBA;Vivienda Tutelada de Huesca;Vivienda Tutelada de Huesca
2011;53CBB;Vivienda Tutelada de Teruel;Vivienda Tutelada de Teruel
2011;53CBC;"COA ""Juan Lanuza I"" de Zaragoza";"Centro de Orientación y Acogida ""Juan Lanuza I"" de Zaragoza"
2011;53CBD;"Res. Menores  ""Cesaraugusta"" de Zaragoza";"Residencia de Menores  ""Cesaraugusta"" de Zaragoza"
2011;53CBE;"Res. Menores  ""Infanta Isabel"" de Zarago";"Residencia de Menores ""Infanta Isabel"" de Zaragoza"
2011;53CBF;"C.O.A. ""Juan Lanuza II"" de Zaragoza";"Centro de Orientación y Acogida ""Juan Lanuza II"" de Zaragoza"
2011;53CBG;"Res. de Menores ""Salduba"" de Zaragoza";"Residencia de Menores ""Salduba"" de Zaragoza"
2011;53CBH;Piso Prep. Adop. Medina Albaida Zaragoza;"Piso Preparación Adopción ""Medina Albaida"" Zaragoza"
2011;53CBI;"C.E.I. ""San Jorge"" de Zaragoza";"Centro de Educación e Internamiento  ""San Jorge"" de Zaragoza"
2011;53CBJ;Centro Internamiento Menores  Juslibol;Centro de Internamiento de Menores de Juslibol
2011;53CBK;"Res. Menores ""Villacampa"" de Zaragoza";"Residencia de Menores ""Villacampa"" de Zaragoza"
2011;53CBL;"Vivienda Hogar  ""L. Loste"" de Huesca";"Vivienda Hogar ""Lorenzo Loste"" de Huesca"
2011;53CGA;Supervia/Lagasca de Zaragoza;Supervia/Lagasca de Zaragoza
2011;53CHA;Gastos Varios  de Menores de Huesca;Gastos Varios de Menores de Huesca
2011;53CHB;Gastos Varios  de Menores de Teruel;Gastos Varios  de Menores de Teruel
2011;53CHC;Gastos Varios  de Menores de Zaragoza;Gastos Varios  de Menores de Zaragoza
2011;53CHD;Gastos Varios  de Menores de Gerencia;Gastos Varios  de Menores de Gerencia
2011;53CIA;Convenios y Subv. Menores de Huesca;Convenios y Subvenciones de Menores de Huesca
2011;53CIB;Convenios y Subv. Menores de Teruel;Convenios y Subv. Menores de Teruel
2011;53CIC;Convenios y Subv. Menores de Zaragoza;Convenios y Subvenciones de Menores de Zaragoza
2011;53CID;Convenios y Subv. Menores de Gerencia;Convenios y Subvenciones de  Menores de Gerencia
2011;53CJA;Acogimientos  Remunerados de Huesca;Acogimientos  Remunerados de Huesca
2011;53CJB;Acogimientos  Remunerados de Teruel;Acogimientos  Remunerados de Teruel
2011;53CJC;Acogimientos  Remunerados de Zaragoza;Acogimientos  Remunerados de Zaragoza
2011;53CJD;Acogimientos  Remunerados de Gerencia;Acogimientos  Remunerados de Gerencia
2011;53CJE;Prestaciones  Menores de Huesca;Prestaciones  Menores de Huesca
2011;53CJF;Prestaciones  de Menores de Teruel;Prestaciones de Menores de Teruel
2011;53CJG;Prestaciones  Menores de Zaragoza;Prestaciones  Menores de Zaragoza
2011;53CJH;Ayudas  Urgentes Menores D.88/98  Huesca;Ayudas Urgentes de Menores Decreto 88/98 en Huesca
2011;53CJI;Ayudas  Urgentes Menores D.88/98  Teruel;Ayudas Urgentes de Menores Decreto 88/98 en Teruel
2011;53CJJ;Ayudas  Urgentes Menores D.88/98  Zarago;Ayudas  Urgentes de Menores Decreto 88/98  en Zaragoza
2011;53DAA;Acción Concertada Plz. Inserción Huesca;Convenios de Reserva y Ocupación de Plazas de inserción en Huesca
2011;53DHA;Gastos Varios inserción en Gerencia;Gastos Varios de inserción en Gerencia
2011;53DIA;Convenios y  Subv. de Inserción Huesca;Convenios y  Subvenciones de Inserción Huesca
2011;53DIB;Convenios y  Subv. Inserción Teruel;Convenios y  Subvenciones de Inserción Teruel
2011;53DIC;Convenios y  Subv. de Inserción Zaragoza;Convenios y  Subvencioes  de Inserción Zaragoza
2011;53DID;Convenios y  Subv. de Inserción Gerencia;Convenios y  Subvenciones de Inserción en Gerencia
2011;53DIE;Conv.  y  Subv. Programas varios Huesca;Convenios y Subvenciones Programas varios en Huesca
2011;53DIF;Con. y Subv. Programas Varios en Teruel;Convenios y Subvenciones de Programas Varios en Teruel
2011;53DIG;Conv.  y  Subv. Programas varios Zaragoz;Convenios y Subvenciones Programas varios en Zaragoza
2011;53DIH;Conv.  y  Subv. Programas varios Gerenci;Convenios y  Subvenciones Programas varios en Gerencia
2011;53DJA;Ayudas de Urgencia en  Zaragoza;Ayudas de Urgencia en  Zaragoza
2011;53DJB;Prestaciones de Insercción en  Huesca;Prestaciones de Insercción en  Huesca
2011;53DJC;Prestaciones de Insercción en Teruel;Prestaciones de Insercción en Teruel
2011;53DJD;Prestaciones de Insercción en Zaragoza;Prestaciones de Insercción en Zaragoza
2011;53EIA;Serv. Sociales Entidades Locales Huesca;Servicios Sociales con Entidades Locales en Huesca
2011;53EIB;Serv. Sociales Entidades Locales Teruel;Servicios Sociales con Entidades Locales en Teruel
2011;53EIC;Serv. Sociales Entidades Locales Zaragoz;Servicios  Sociales con Entidades Locales en Zaragoza
2011;53EID;Serv. Sociales Entidades Locales Gerenci;Servicios  Sociales con Entidades Locales en Gerencia
2011;53EIE;Servicios Sociales Base  Area deZaragoza;Servicios Sociales de Base Área deZaragoza
2011;53FBA;"Residencia  ""Padre Polanco"" Orihuela Tre";"Residencia de Tiempo Libre ""Padre Polanco"" de Orihuela del Tremedal"
2011;53GGA;Dirección  Provincial de  Huesca;Dirección  Provincial de  Huesca
2011;53GGB;Dirección Provincial  de Teruel;Dirección Provincial  de Teruel
2011;53GGC;Dirección Provincial  de Zaragoza;Dirección Provincial  de Zaragoza
2011;53GGD;Gerencia de IASS;Gerencia de IASS
2011;54;Instituto Aragonés de la Mujer;Instituto Aragonés de la Mujer
2011;5400;Ingresos del Inst. Aragonés de la Mujer;Ingresos del Instituto Aragonés de la Mujer
2011;54000;Ingresos del Inst. Aragonés de la Mujer;Ingresos del Instituto Aragonés de la Mujer
2011;5401;Instituto Aragonés de la Mujer;Instituto Aragonés de la Mujer
2011;54010;Instituto Aragonés de la Mujer;Instituto Aragonés de la Mujer
2011;55;Instituto Aragonés de la Juventud;Instituto Aragonés de la Juventud
2011;5500;Ingresos del Inst. Arag. de la Juventud;Ingresos del Instituto Aragonés de la Juventud
2011;55000;Ingresos del Inst. Arag. de la Juventud;Ingresos del Instituto Aragonés de la Juventud
2011;5501;Instituto Aragonés de la Juventud;Instituto Aragonés de la Juventud
2011;55010;Instituto Aragonés de la Juventud;Instituto Aragonés de la Juventud
2011;56;Inst.Arag.Enseñanzas Artíst.Superiores;Instituto Aragonés de Enseñanzas Artísticas Superiores
2011;5600;Ingresos Inst. Ar. Enseñanzas Artíst.Sup;Ingresos del Instituto Aragonés de Enseñanzas Artísticas Superiores
2011;56000;Ingresos Inst. Ar. Enseñanzas Artíst.Sup;Ingresos del Instituto Aragonés de Enseñanzas Artísticas Superiores
2011;5601;Inst.Arag.Enseñanzas Artíst.Superiores;Instituto Aragonés de Enseñanzas Artísticas Superiores
2011;56010;Inst.Arag.Enseñanzas Artíst.Superiores;Instituto Aragonés de Enseñanzas Artísticas Superiores
2011;71;E.P. Aragonesa de Servicios Telemáticos;Entidad Pública Aragonesa de Servicios Telemáticos
2011;7100;Ingresos Aragonesa Servicios Telemáticos;Ingresos de la Entidad Pública Aragonesa de Servicios Telemáticos
2011;71000;Ingresos Aragonesa Servicios Telemáticos;Ingresos de la Entidad Pública Aragonesa de Servicios Telemáticos
2011;7101;E.P. Aragonesa de Servicios Telemáticos;Entidad Pública Aragonesa de Servicios Telemáticos
2011;71010;E.P. Aragonesa de Servicios Telemáticos;Entidad Pública Aragonesa de Servicios Telemáticos
2011;72;Instituto Aragonés del Agua;Instituto Aragonés del Agua
2011;7200;Ingresos del Instituto Aragonés del Agua;Ingresos del Instituto Aragonés del Agua
2011;72000;Ingresos del Instituto Aragonés del Agua;Ingresos del Instituto Aragonés del Agua
2011;7201;Instituto Aragonés del Agua;Instituto Aragonés del Agua
2011;72010;Instituto Aragonés del Agua;Instituto Aragonés del Agua
2011;73;Instituto Aragonés Ciencias de la Salud;Instituto Aragonés Ciencias de la Salud
2011;7300;Ingresos Inst. Aragonés Ciencias Salud;Ingresos del Instituto Aragonés Ciencias Salud
2011;73000;Ingresos Inst. Aragonés Ciencias Salud;Ingresos del Instituto Aragonés Ciencias Salud
2011;7301;Instituto Aragonés Ciencias de la Salud;Instituto Aragonés Ciencias de la Salud
2011;73010;Instituto Aragonés Ciencias de la Salud;Instituto Aragonés Ciencias de la Salud
2011;74;Centro Investigación y Tecnol. Agroalim.;Centro de Investigación y Tecnología Agroalimentaria
2011;7400;Ingresos Centro Invest. y Tecn. Agroalim;Ingresos del Centro de Investigación y Tecnología Agroalimentaria
2011;74000;Ingresos Centro Invest. y Tecn. Agroalim;Ingresos del Centro de Investigación y Tecnología Agroalimentaria
2011;7401;Centro Investigación y Tecnol. Agroalim.;Centro de Investigación y Tecnología Agroalimentaria
2011;74010;Centro Investigación y Tecnol. Agroalim.;Centro de Investigación y Tecnología Agroalimentaria
2011;75;Instituto Aragonés de Gestión Ambiental;Instituto Aragonés de Gestión Ambiental
2011;7500;Ingresos Inst. Arag. Gestión Ambiental;Ingresos del Instituto Aragonés de Gestión Ambiental
2011;75000;Ingresos Inst. Arag. Gestión Ambiental;Ingresos del Instituto Aragonés de Gestión Ambiental
2011;7501;Instituto Aragonés de Gestión Ambiental;Instituto Aragonés de Gestión Ambiental
2011;75010;Instituto Aragonés de Gestión Ambiental;Instituto Aragonés de Gestión Ambiental
2011;76;E.P. Aragonesa Banco de Sangre y Tejidos;Entidad Pública Aragonesa Banco de Sangre y Tejidos
2011;7600;Ingresos E.P. Banco de Sangre y Tejidos;Ingresos de la Entidad Pública Aragonesa Banco de Sangre y Tejidos
2011;76000;Ingresos E.P. Banco de Sangre y Tejidos;Ingresos de la Entidad Pública Aragonesa Banco de Sangre y Tejidos
2011;7601;E.P. Aragonesa Banco de Sangre y Tejidos;Entidad Pública Aragonesa Banco de Sangre y Tejidos
2011;76010;E.P. Aragonesa Banco de Sangre y Tejidos;Entidad Pública Aragonesa Banco de Sangre y Tejidos
2011;77;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Universitaria de Aragón
2011;7700;Ingresos Ag. Calidad y Prosp. Univ.;Ingresos de la Agencia de Calidad y Prospectiva Universitaria de Aragón
2011;77000;Ingresos Ag. Calidad y Prosp. Univ.;Ingresos de la Agencia de Calidad y Prospectiva Universitaria de Aragón
2011;7701;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Universitaria de Aragón
2011;77010;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Universitaria de Aragón
2011;90;Consorcio Aragonés Sanitario Alta Resol.;Consorcio Aragonés Sanitario de Ata Resolución
2011;9000;Ingr. Consorcio Arag. Sanitario Alta Res;Ingresos del Consorcio Aragonés Sanitario de Ata Resolución
2011;90000;Ingr. Consorcio Arag. Sanitario Alta Res;Ingresos del Consorcio Aragonés Sanitario de Ata Resolución
2011;9001;Consorcio Aragonés Sanitario Alta Resol.;Consorcio Aragonés Sanitario de Ata Resolución
2011;90010;Consorcio Aragonés Sanitario Alta Resol.;Consorcio Aragonés Sanitario de Ata Resolución
2011;90CS;Centros Alta Resolución;Consorcio Aragonés Sanitario de Ata Resolución
2011;90CS2;Centro A.R. Pirineos (JACA);
2011;90CS3;Centro A.R. Cinco Villas (EJEA);
2011;90CS4;Centro A.R. Bajo Cinca (FRAGA);
2011;90CS5;Centro A.R. Moncayo (TARAZONA);
