EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2012;53ACA;"Centro Día en Res. ""Ciudad de Huesca""";"Centro Día en Residencia de Mayores ""Ciudad de Huesca"""
2012;53ACB;"Centro Dia Res. ""Sagr.Familia"" Huesca";"Centro Día en Residencia de Mayores ""Sagrada Familia"" de Huesca"
2012;53ACC;Centro de Dia de Fraga;Centro Día de Fraga
2012;53ACD;"Centro Dia en Res.""Romareda"" Zaragoza";"Centro Día en Residencia de Mayores ""Romareda"" de Zaragoza"
2012;53ACE;"Centro Dia Res ""Las Fuentes"" Zaragoza";"Centro Día en Residencia de Mayores ""Las Fuentes"" de Zaragoza"
2012;53ACF;Centro de Dia de Calatayud;Centro Día de Calatayud
2012;53ACG;Hogar 3ª Edad de Ejea de los Caballeros;Hogar de Tercera Edad de Ejea de los Caballeros
2012;53ACH;Centro de Día Barrio San José Zaragoza;Centro de Día del Barrio de San José de Zaragoza
2012;53ACI;"Centro de Dia ""San Blas"" Zaragoza";"Centro de Día ""San Blas"" de Zaragoza"
2012;53ACJ;"Centro de Dia ""Delicias"" de Zaragoza";"Centro de Día ""Delicias"" de Zaragoza"
2012;53ACK;"Centro de Dia ""Picarral"" de Zaragoza";Centro de Día y Hogar del Picarral de Zaragoza
2012;53ACL;Centro de Dia Valdefierro Zaragoza;Centro de Día de Valdefierro de Zaragoza
2012;53ACM;C. Día y Usos Cultur. Casa Aísa, Huesca;"Centro de Día y Usos Culturales ""Casa Aísa"" de Huesca"
2012;53ACN;C. Día y Usos Cultur. Casa Aísa, Huesca;"Centro de Día y Usos Culturales ""Casa Aísa"" de Huesca"
2012;53ACO;"Centro de Día ""San León"" - Teruel";
2012;53ADA;Hogar de Barbastro;Hogar de Barbastro
2012;53ADB;Hogar de Binefar;Hogar de Binefar
2012;53ADC;Hogar de Huesca;Hogar de Huesca
2012;53ADD;Hogar de Jaca;Hogar de Jaca
2012;53ADE;Hogar de  Monzón;Hogar de Monzón
2012;53ADF;Hogar de Sabiñánigo;Hogar de Sabiñanigo
2012;53ADG;"Hogar en Res. Mayores ""Turia"" Teruel";"Hogar en Residencia de Mayores ""Turia"" de Teruel"
2012;53ADH;Hogar en Res. Mayores Utrillas;Hogar en Residencia de Mayores de Utrillas
2012;53ADI;Hogar de Alcañiz;Hogar de Alcañiz
2012;53ADJ;Hogar de Andorra;Hogar de Andorra
2012;53ADK;Hogar de Calamocha;Hogar de Calamocha
2012;53ADL;Hogar de Calanda;Hogar de Calanda
2012;53ADM;Hogar de Ojos Negros;Hogar de Ojos Negros
2012;53ADN;Hogar Torrecilla de Alcañiz;Hogar de Torrecilla de Alcañiz
2012;53ADO;"Hogar ""Balsas de Ebro Viejo"" Zaragoza";"Hogar ""Balsas de Ebro Viejo"" de Zaragoza"
2012;53ADP;"Hogar ""Boterón"" de Zaragoza";"Hogar ""Boterón"" de Zaragoza"
2012;53ADQ;Club de Casetas;Club de Casetas
2012;53ADR;"Club ""Cervantes"" de Gallur";"Club ""Cervantes"" de Gallur"
2012;53ADS;Hogar de Illueca;Hogar de Illueca
2012;53ADT;Hogar Las Fuentes-Zaragoza;"Hogar de ""Las Fuentes"" -Zaragoza"
2012;53ADU;"Hogar ""Roger de Flor"" de Zaragoza";"Hogar de ""Roger de Flor"" de Zaragoza"
2012;53ADV;Hogar de la Tercera Edad Moncayo;Hogar de la Tercera Edad Moncayo en Tarazona - Zaragoza
2012;53ADW;Hogar de Mayores Valdefierro - Zaragoza;"Hogar de Personas Mayores ""Valdefierro"" - Zaragoza"
2012;53AFA;Aulas de Tercera Edad;Aulas de Tercera Edad
2012;53AHA;Gastos Varios de Mayores de Huesca;Gastos Varios de Mayores de Huesca
2012;53AHB;Gastos Varios de Mayores de Teruel;Gastos Varios de Mayores de Teruel
2012;53AHC;Gastos Varios de Mayores de Zaragoza;Gastos Varios de Mayores de Zaragoza
2012;53AHD;Gastos Varios de Mayores en Gerencia;Gastos Varios de Mayores en Gerencia del IASS
2012;53AIA;Convenios y Subv. de Mayores Huesca;Convenios y Subvenciones de Mayores de Huesca
2012;53AIB;Convenios y Subv. de Mayores de Teruel;Convenios y Subvenciones de Mayores de Teruel
2012;53AIC;Convenios y Subv. de Mayores de Zaragoza;Convenios y Subvenciones de Mayores de Zaragoza
2012;53AID;Convenios y Subv. de Mayores de Gerencia;Convenios y Subvenciones de Mayores de Gerencia
2012;53AJA;Prestaciones de Mayores de Huesca;Prestaciones de Mayores de Huesca
2012;53AJB;Prestaciones de Mayores de Teruel;Prestaciones de Mayores de Teruel
2012;53AJC;Prestaciones de Mayores de Zaragoza;Prestaciones de Mayores de Zaragoza
2012;53AJD;Ayudas Alimenticias;Ayudas Alimenticias
2012;53AJE;Prestaciones Extraordinarias;Prestaciones Extraordinarias
2012;53BAA;Acción Concertada Discapacitados Huesca;Reserva y ocupación de Plazas de Discapacitados Huesca
2012;53BAB;Acción Concertada Discapacitados Teruel;Reserva y ocupación de plazas Discapacitados en Teruel
2012;53BAC;Ac.Concertada Dispacitados Zaragoza;Reserva y ocupación de plazas Discapacitados en Zaragoza
2012;53BAD;Ac.Concertada Transf.Dip.Prov. de Zarago;Reserva y ocupación Transferencia Diputación Provincial de Zaragoza
2012;53BAE;Acción Concertada Tutelados en Huesca;Reserva y ocupación de plazas de Tutelados en Huesca
2012;53BAF;Acción Concertada Tutelados en Teruel;Reserva y ocupación de plazas de Tutelados en Teruel
2012;53BAG;Acción Concertada Tutelados en Zaragoza;Reserva y ocupación de plazas de Tutelados en Zaragoza
2012;53BAH;Acción Concertada Tutelados en Gerencia;Reserva y ocupación de plazas de Tutelados en Gerencia
2012;53BBA;"Centro Asistencial ""El Pinar""  de Teruel";"Centro Asistencial ""El Pinar"" en Teruel"
2012;53BBB;Centro Atención Minus.Psíquicos de Zarag;Centro de Atención a Minusválidos Psíquicos de Zaragoza
2012;53BBC;Centro Dependientes Cesaraugusta Zaragoz;"Centro de Dependientes ""Cesaraugusta"" de Zaragoza"
2012;53BEA;Centro Base Huesca;Centro Base Huesca
2012;53BEB;Centro Base Teruel;Centro Base Teruel
2012;53BEC;Centro Base I de Zaragoza;Centro Base I de Zaragoza
2012;53BED;Centro Base II de Zaragoza;Centro Base II de Zaragoza
2012;53BHA;Gastos Varios Dispacitados Huesca;Gastos Varios Dispacitados Huesca
2012;53BHB;Gastos Varios Dispacitados Teruel;Gastos Varios Dispacitados Teruel
2012;53BHC;Gastos Varios Dispacitados Zaragoza;Gastos Varios Dispacitados en Zaragoza
2012;53BHD;Gastos Varios Dispacitados Gerencia;Gastos Varios Dispacitados Gerencia IASS
2012;53BHE;Gastos Varios Tutelados en Huesca;Gastos Varios Tutelados en Huesca
2012;53BHF;Gastos Varios Tutelados en Teruel;Gastos Varios Tutelados en Teruel
2012;53BHG;Gastos Varios Tutelados en Zaragoza;Gastos Varios Tutelados en Zaragoza
2012;53BHH;Gastos Varios Tutelados en Gerencia;Gastos Varios Tutelados en Gerencia
2012;53BIA;Convenios y Subv. Discapacitados Huesca;Convenios y Subvenciones de Discapacitados de Huesca
2012;53BIB;Convenios y Subv. Discapacitados Teruel;Convenios y Subvenciones de Discapacitados en Teruel
2012;53BIC;Convenios y Subv. Discapacitados Zaragoz;Convenios y Subvenciones de  Discapacitados de Zaragoza
2012;53BID;Convenios y Subv. Discapacitados Gerenci;Convenios y Subvenciones de Discapacitados en Gerencia IASS
2012;53BIE;Convenios y Subv. de Tutelados en Huesca;Convenios y Subvenciones de Tutelados en Huesca
2012;53BIF;Convenios y Subv. de Tutelados en Teruel;Convenios y Subvenciones  de Tutelados en Teruel
2012;53BIG;Convenios y Subv. de Tutelados en Zarago;Convenios y Subvenciones de Tutelados en Zaragoza
2012;53BIH;Convenios y Subv. de Tutelados en Gerenc;Convenios y Subvenciones de Tutelados en Gerencia
2012;53BJA;Prestaciones Dispacitados de Huesca;Prestaciones Dispacitados de Huesca
2012;53BJB;Prestaciones Dispacitados de Teruel;Prestaciones Dispacitados de Teruel
2012;53BJC;Prestaciones Dispacitados de Zaragoza;Prestaciones Dispacitados de Zaragoza
2012;53CAA;Acción Concertada Plazas Menores Huesca;Reserva y Ocupación Plazas Menores Huesca
2012;53CAB;Acción Concertada Plazas Menores Teruel;Reserva y Ocupación Plazas Menores Teruel
2012;53CAC;Acción Concertada Plazas Menores Zaragoz;Reserva y Ocupación Plazas Menores Zaragoza
2012;53CAD;Acción Concertada Plazas Menores Gerenci;Reserva y Ocupación Plazas Menores Gerencia
2012;53CBA;Vivienda Tutelada de Huesca;Vivienda Tutelada de Huesca
2012;53CBB;Vivienda Tutelada de Teruel;Vivienda Tutelada de Teruel
2012;53CBC;"COA ""Juan Lanuza I"" de Zaragoza";"Centro de Orientación y Acogida ""Juan Lanuza I"" de Zaragoza"
2012;53CBD;"Res. Menores  ""Cesaraugusta"" de Zaragoza";"Residencia de Menores  ""Cesaraugusta"" de Zaragoza"
2012;53CBE;"Res. Menores  ""Infanta Isabel"" de Zarago";"Residencia de Menores ""Infanta Isabel"" de Zaragoza"
2012;53CBF;"C.O.A. ""Juan Lanuza II"" de Zaragoza";"Centro de Orientación y Acogida ""Juan Lanuza II"" de Zaragoza"
2012;53CBG;"Res. de Menores ""Salduba"" de Zaragoza";"Residencia de Menores ""Salduba"" de Zaragoza"
2012;53CBH;Piso Prep. Adop. Medina Albaida Zaragoza;"Piso Preparación Adopción ""Medina Albaida"" Zaragoza"
2012;53CBI;"C.E.I. ""San Jorge"" de Zaragoza";"Centro de Educación e Internamiento  ""San Jorge"" de Zaragoza"
2012;53CBJ;Centro Internamiento Menores  Juslibol;Centro de Internamiento de Menores de Juslibol
2012;53CBK;"Res. Menores ""Villacampa"" de Zaragoza";"Residencia de Menores ""Villacampa"" de Zaragoza"
2012;53CBL;"Vivienda Hogar  ""L. Loste"" de Huesca";"Vivienda Hogar ""Lorenzo Loste"" de Huesca"
2012;53CGA;Supervia/Lagasca de Zaragoza;Supervia/Lagasca de Zaragoza
2012;53CHA;Gastos Varios  de Menores de Huesca;Gastos Varios de Menores de Huesca
2012;53CHB;Gastos Varios  de Menores de Teruel;Gastos Varios  de Menores de Teruel
2012;53CHC;Gastos Varios  de Menores de Zaragoza;Gastos Varios  de Menores de Zaragoza
2012;53CHD;Gastos Varios  de Menores de Gerencia;Gastos Varios  de Menores de Gerencia
2012;53CIA;Convenios y Subv. Menores de Huesca;Convenios y Subvenciones de Menores de Huesca
2012;53CIB;Convenios y Subv. Menores de Teruel;Convenios y Subv. Menores de Teruel
2012;53CIC;Convenios y Subv. Menores de Zaragoza;Convenios y Subvenciones de Menores de Zaragoza
2012;53CID;Convenios y Subv. Menores de Gerencia;Convenios y Subvenciones de  Menores de Gerencia
2012;53CJA;Acogimientos  Remunerados de Huesca;Acogimientos  Remunerados de Huesca
2012;53CJB;Acogimientos  Remunerados de Teruel;Acogimientos  Remunerados de Teruel
2012;53CJC;Acogimientos  Remunerados de Zaragoza;Acogimientos  Remunerados de Zaragoza
2012;53CJD;Acogimientos  Remunerados de Gerencia;Acogimientos  Remunerados de Gerencia
2012;53CJE;Prestaciones  Menores de Huesca;Prestaciones  Menores de Huesca
2012;53CJF;Prestaciones  de Menores de Teruel;Prestaciones de Menores de Teruel
2012;53CJG;Prestaciones  Menores de Zaragoza;Prestaciones  Menores de Zaragoza
2012;53CJH;Ayudas  Urgentes Menores D.88/98  Huesca;Ayudas Urgentes de Menores Decreto 88/98 en Huesca
2012;53CJI;Ayudas  Urgentes Menores D.88/98  Teruel;Ayudas Urgentes de Menores Decreto 88/98 en Teruel
2012;53CJJ;Ayudas  Urgentes Menores D.88/98  Zarago;Ayudas  Urgentes de Menores Decreto 88/98  en Zaragoza
2012;53DAA;Acción Concertada Plz. Inserción Huesca;Convenios de Reserva y Ocupación de Plazas de inserción en Huesca
2012;53DHA;Gastos Varios inserción en Gerencia;Gastos Varios de inserción en Gerencia
2012;53DIA;Convenios y  Subv. de Inserción Huesca;Convenios y  Subvenciones de Inserción Huesca
2012;53DIB;Convenios y  Subv. Inserción Teruel;Convenios y  Subvenciones de Inserción Teruel
2012;53DIC;Convenios y  Subv. de Inserción Zaragoza;Convenios y  Subvencioes  de Inserción Zaragoza
2012;53DID;Convenios y  Subv. de Inserción Gerencia;Convenios y  Subvenciones de Inserción en Gerencia
2012;53DIE;Conv.  y  Subv. Programas varios Huesca;Convenios y Subvenciones Programas varios en Huesca
2012;53DIF;Con. y Subv. Programas Varios en Teruel;Convenios y Subvenciones de Programas Varios en Teruel
2012;53DIG;Conv.  y  Subv. Programas varios Zaragoz;Convenios y Subvenciones Programas varios en Zaragoza
2012;53DIH;Conv.  y  Subv. Programas varios Gerenci;Convenios y  Subvenciones Programas varios en Gerencia
2012;53DJA;Ayudas de Urgencia en  Zaragoza;Ayudas de Urgencia en  Zaragoza
2012;53DJB;Prestaciones de Insercción en  Huesca;Prestaciones de Insercción en  Huesca
2012;53DJC;Prestaciones de Insercción en Teruel;Prestaciones de Insercción en Teruel
2012;53DJD;Prestaciones de Insercción en Zaragoza;Prestaciones de Insercción en Zaragoza
2012;53EIA;Serv. Sociales Entidades Locales Huesca;Servicios Sociales con Entidades Locales en Huesca
2012;53EIB;Serv. Sociales Entidades Locales Teruel;Servicios Sociales con Entidades Locales en Teruel
2012;53EIC;Serv. Sociales Entidades Locales Zaragoz;Servicios  Sociales con Entidades Locales en Zaragoza
2012;53EID;Serv. Sociales Entidades Locales Gerenci;Servicios  Sociales con Entidades Locales en Gerencia
2012;53EIE;Servicios Sociales Base  Area deZaragoza;Servicios Sociales de Base Área deZaragoza
2012;53FBA;"Residencia  ""Padre Polanco"" Orihuela Tre";"Residencia de Tiempo Libre ""Padre Polanco"" de Orihuela del Tremedal"
2012;53GGA;Dirección  Provincial de  Huesca;Dirección  Provincial de  Huesca
2012;53GGB;Dirección Provincial  de Teruel;Dirección Provincial  de Teruel
2012;53GGC;Dirección Provincial  de Zaragoza;Dirección Provincial  de Zaragoza
2012;53GGD;Gerencia de IASS;Gerencia de IASS
2012;54;Instituto Aragonés de la Mujer;Instituto Aragonés de la Mujer
2012;5400;Ingresos del Inst. Aragonés de la Mujer;Ingresos del Instituto Aragonés de la Mujer
2012;54000;Ingresos del Inst. Aragonés de la Mujer;Ingresos del Instituto Aragonés de la Mujer
2012;5401;Instituto Aragonés de la Mujer;Instituto Aragonés de la Mujer
2012;54010;Instituto Aragonés de la Mujer;Instituto Aragonés de la Mujer
2012;55;Instituto Aragonés de la Juventud;Instituto Aragonés de la Juventud
2012;5500;Ingresos del Inst. Arag. de la Juventud;Ingresos del Instituto Aragonés de la Juventud
2012;55000;Ingresos del Inst. Arag. de la Juventud;Ingresos del Instituto Aragonés de la Juventud
2012;5501;Instituto Aragonés de la Juventud;Instituto Aragonés de la Juventud
2012;55010;Instituto Aragonés de la Juventud;Instituto Aragonés de la Juventud
2012;56;Inst.Arag.Enseñanzas Artíst.Superiores;Instituto Aragonés de Enseñanzas Artísticas Superiores
2012;5600;Ingresos Inst. Ar. Enseñanzas Artíst.Sup;Ingresos del Instituto Aragonés de Enseñanzas Artísticas Superiores
2012;56000;Ingresos Inst. Ar. Enseñanzas Artíst.Sup;Ingresos del Instituto Aragonés de Enseñanzas Artísticas Superiores
2012;5601;Inst.Arag.Enseñanzas Artíst.Superiores;Instituto Aragonés de Enseñanzas Artísticas Superiores
2012;56010;Inst.Arag.Enseñanzas Artíst.Superiores;Instituto Aragonés de Enseñanzas Artísticas Superiores
2012;71;E.P. Aragonesa de Servicios Telemáticos;Entidad Pública Aragonesa de Servicios Telemáticos
2012;7100;Ingresos Aragonesa Servicios Telemáticos;Ingresos de la Entidad Pública Aragonesa de Servicios Telemáticos
2012;71000;Ingresos Aragonesa Servicios Telemáticos;Ingresos de la Entidad Pública Aragonesa de Servicios Telemáticos
2012;7101;E.P. Aragonesa de Servicios Telemáticos;Entidad Pública Aragonesa de Servicios Telemáticos
2012;71010;E.P. Aragonesa de Servicios Telemáticos;Entidad Pública Aragonesa de Servicios Telemáticos
2012;72;Instituto Aragonés del Agua;Instituto Aragonés del Agua
2012;7200;Ingresos del Instituto Aragonés del Agua;Ingresos del Instituto Aragonés del Agua
2012;72000;Ingresos del Instituto Aragonés del Agua;Ingresos del Instituto Aragonés del Agua
2012;7201;Instituto Aragonés del Agua;Instituto Aragonés del Agua
2012;72010;Instituto Aragonés del Agua;Instituto Aragonés del Agua
2012;73;Instituto Aragonés Ciencias de la Salud;Instituto Aragonés Ciencias de la Salud
2012;7300;Ingresos Inst. Aragonés Ciencias Salud;Ingresos del Instituto Aragonés Ciencias Salud
2012;73000;Ingresos Inst. Aragonés Ciencias Salud;Ingresos del Instituto Aragonés Ciencias Salud
2012;7301;Instituto Aragonés Ciencias de la Salud;Instituto Aragonés Ciencias de la Salud
2012;73010;Instituto Aragonés Ciencias de la Salud;Instituto Aragonés Ciencias de la Salud
2012;74;Centro Investigación y Tecnol. Agroalim.;Centro de Investigación y Tecnología Agroalimentaria
2012;7400;Ingresos Centro Invest. y Tecn. Agroalim;Ingresos del Centro de Investigación y Tecnología Agroalimentaria
2012;74000;Ingresos Centro Invest. y Tecn. Agroalim;Ingresos del Centro de Investigación y Tecnología Agroalimentaria
2012;7401;Centro Investigación y Tecnol. Agroalim.;Centro de Investigación y Tecnología Agroalimentaria
2012;74010;Centro Investigación y Tecnol. Agroalim.;Centro de Investigación y Tecnología Agroalimentaria
2012;75;Instituto Aragonés de Gestión Ambiental;Instituto Aragonés de Gestión Ambiental
2012;7500;Ingresos Inst. Arag. Gestión Ambiental;Ingresos del Instituto Aragonés de Gestión Ambiental
2012;75000;Ingresos Inst. Arag. Gestión Ambiental;Ingresos del Instituto Aragonés de Gestión Ambiental
2012;7501;Instituto Aragonés de Gestión Ambiental;Instituto Aragonés de Gestión Ambiental
2012;75010;Instituto Aragonés de Gestión Ambiental;Instituto Aragonés de Gestión Ambiental
2012;76;E.P. Aragonesa Banco de Sangre y Tejidos;Entidad Pública Aragonesa Banco de Sangre y Tejidos
2012;7600;Ingresos E.P. Banco de Sangre y Tejidos;Ingresos de la Entidad Pública Aragonesa Banco de Sangre y Tejidos
2012;76000;Ingresos E.P. Banco de Sangre y Tejidos;Ingresos de la Entidad Pública Aragonesa Banco de Sangre y Tejidos
2012;7601;E.P. Aragonesa Banco de Sangre y Tejidos;Entidad Pública Aragonesa Banco de Sangre y Tejidos
2012;76010;E.P. Aragonesa Banco de Sangre y Tejidos;Entidad Pública Aragonesa Banco de Sangre y Tejidos
2012;77;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Universitaria de Aragón
2012;7700;Ingresos Ag. Calidad y Prosp. Univ.;Ingresos de la Agencia de Calidad y Prospectiva Universitaria de Aragón
2012;77000;Ingresos Ag. Calidad y Prosp. Univ.;Ingresos de la Agencia de Calidad y Prospectiva Universitaria de Aragón
2012;7701;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Universitaria de Aragón
2012;77010;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Universitaria de Aragón
2012;90;Consorcio Aragonés Sanitario Alta Resol.;Consorcio Aragonés Sanitario de Ata Resolución
2012;9000;Ingr. Consorcio Arag. Sanitario Alta Res;Ingresos del Consorcio Aragonés Sanitario de Ata Resolución
2012;90000;Ingr. Consorcio Arag. Sanitario Alta Res;Ingresos del Consorcio Aragonés Sanitario de Ata Resolución
2012;9001;Consorcio Aragonés Sanitario Alta Resol.;Consorcio Aragonés Sanitario de Ata Resolución
2012;90010;Consorcio Aragonés Sanitario Alta Resol.;Consorcio Aragonés Sanitario de Ata Resolución
2012;90CS;Centros Alta Resolución;Consorcio Aragonés Sanitario de Ata Resolución
2012;90CS2;Centro A.R. Pirineos (JACA);
2012;90CS3;Centro A.R. Cinco Villas (EJEA);
2012;90CS4;Centro A.R. Bajo Cinca (FRAGA);
2012;90CS5;Centro A.R. Moncayo (TARAZONA);
