EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2016;53ABB;Res.Mayores "Sagrada Familia"-Huesca;Res.Mayores "Sagrada Familia"-Huesca
2016;53ABC;Res.Mayores "San Blas"-Huesca;Res.Mayores "San Blas"-Huesca
2016;53ABD;Res.Mayores "Turia"-Teruel;Res.Mayores "Turia"-Teruel
2016;53ABE;Residencia de Utrillas;Residencia de Utrillas
2016;53ABF;Residencia de "Mayores Ciudad de Albarra;Residencia de "Mayores Ciudad de Albarra
2016;53ABG;Res. de Mayores "Javalambre" Teruel;Res. de Mayores "Javalambre" Teruel
2016;53ABH;Res. de Mayores  de Movera;Res. de Mayores  de Movera
2016;53ABI;Res. de Mayores  de Borja;Res. de Mayores  de Borja
2016;53ABJ;Res. Mayores "Romareda" Zaragoza;Res. Mayores "Romareda" Zaragoza
2016;53ABK;Res. de Mayores de Alagon;Res. de Mayores de Alagon
2016;53ABL;Res. de Mayores "Las Fuentes" Zaragoza;Res. de Mayores "Las Fuentes" Zaragoza
2016;53ABM;Centro Asistencial de Calatayud;Centro Asistencial de Calatayud
2016;53ABN;Centro Asistencial "Hogar Doz" Tarazona;Centro Asistencial "Hogar Doz" Tarazona
2016;53ABO;Res. Mayores Actur de Zaragoza;Res. Mayores Actur de Zaragoza
2016;53ABP;Res. Mayores "Oliver" Zaragoza;Res. Mayores "Oliver" Zaragoza
2016;53ABQ;Res. Mayores "Elías Martinez" Zaragoza;Res. Mayores "Elías Martinez" Zaragoza
2016;53ABR;Res. de Mayores de Utebo;Res. de Mayores de Utebo
2016;53ABS;Res. de Mayores "Delicias" - Zaragoza;Res. de Mayores "Delicias" - Zaragoza
2016;53ACA;Centro Día en Res. "Ciudad de Huesca";Centro Día en Res. "Ciudad de Huesca"
2016;53ACB;Centro Dia Res. "Sagr.Familia" Huesca;Centro Dia Res. "Sagr.Familia" Huesca
2016;53ACC;Centro de Dia de Fraga;Centro de Dia de Fraga
2016;53ACD;Centro Dia en Res."Romareda" Zaragoza;Centro Dia en Res."Romareda" Zaragoza
2016;53ACE;Centro Dia Res "Las Fuentes" Zaragoza;Centro Dia Res "Las Fuentes" Zaragoza
2016;53ACF;Centro de Dia de Calatayud;Centro de Dia de Calatayud
2016;53ACG;Hogar 3ª Edad de Ejea de los Caballeros;Hogar 3ª Edad de Ejea de los Caballeros
2016;53ACH;Centro de Día Barrio San José Zaragoza;Centro de Día Barrio San José Zaragoza
2016;53ACI;Centro de Dia "San Blas" Zaragoza;Centro de Dia "San Blas" Zaragoza
2016;53ACJ;Centro de Dia "Delicias" de Zaragoza;Centro de Dia "Delicias" de Zaragoza
2016;53ACK;Centro de Dia "Picarral" de Zaragoza;Centro de Dia "Picarral" de Zaragoza
2016;53ACL;Centro de Dia Valdefierro Zaragoza;Centro de Dia Valdefierro Zaragoza
2016;53ACM;"C. Día y Usos Cultur. Casa Aísa, Huesca";"C. Día y Usos Cultur. Casa Aísa, Huesca"
2016;53ACN;"C. Día y Usos Cultur. Casa Aísa, Huesca";"C. Día y Usos Cultur. Casa Aísa, Huesca"
2016;53ACO;Centro de Día "San León" - Teruel;Centro de Día "San León" - Teruel
2016;53AD;IASS - Centro Mayores (Hogares);IASS - Centro Mayores (Hogares)
2016;53ADA;Hogar de Barbastro;Hogar de Barbastro
2016;53ADB;Hogar de Binefar;Hogar de Binefar
2016;53ADC;Hogar de Huesca;Hogar de Huesca
2016;53ADD;Hogar de Jaca;Hogar de Jaca
2016;53ADE;Hogar de  Monzón;Hogar de  Monzón
2016;53ADF;Hogar de Sabiñánigo;Hogar de Sabiñánigo
2016;53ADG;Hogar en Res. Mayores "Turia" Teruel;Hogar en Res. Mayores "Turia" Teruel
2016;53ADH;Hogar en Res. Mayores Utrillas;Hogar en Res. Mayores Utrillas
2016;53ADI;Hogar de Alcañiz;Hogar de Alcañiz
2016;53ADJ;Hogar de Andorra;Hogar de Andorra
2016;53ADK;Hogar de Calamocha;Hogar de Calamocha
2016;53ADL;Hogar de Calanda;Hogar de Calanda
2016;53ADM;Hogar de Ojos Negros;Hogar de Ojos Negros
2016;53ADN;Hogar Torrecilla de Alcañiz;Hogar Torrecilla de Alcañiz
2016;53ADO;Hogar "Balsas de Ebro Viejo" Zaragoza;Hogar "Balsas de Ebro Viejo" Zaragoza
2016;53ADP;Hogar "Boterón" de Zaragoza;Hogar "Boterón" de Zaragoza
2016;53ADQ;Club de Casetas;Club de Casetas
2016;53ADR;Club "Cervantes" de Gallur;Club "Cervantes" de Gallur
2016;53ADS;Hogar de Illueca;Hogar de Illueca
2016;53ADT;Hogar Las Fuentes-Zaragoza;Hogar Las Fuentes-Zaragoza
2016;53ADU;Hogar "Roger de Flor" de Zaragoza;Hogar "Roger de Flor" de Zaragoza
2016;53ADV;Hogar de la Tercera Edad Moncayo;Hogar de la Tercera Edad Moncayo
2016;53ADW;Hogar de Mayores Valdefierro - Zaragoza;Hogar de Mayores Valdefierro - Zaragoza
2016;53ADX;Comedor Personas Mayores San Blas de Fonz (Huesca);Comedor Personas Mayores San Blas de Fonz (Huesca)
2016;53AFA;Aulas de Tercera Edad;Aulas de Tercera Edad
2016;53AHA;Gastos Varios de Mayores de Huesca;Gastos Varios de Mayores de Huesca
2016;53AHB;Gastos Varios de Mayores de Teruel;Gastos Varios de Mayores de Teruel
2016;53AHC;Gastos Varios de Mayores de Zaragoza;Gastos Varios de Mayores de Zaragoza
2016;53AHD;Gastos Varios de Mayores en Gerencia;Gastos Varios de Mayores en Gerencia
2016;53AIA;Convenios y Subv. de Mayores Huesca;Convenios y Subv. de Mayores Huesca
2016;53AIB;Convenios y Subv. de Mayores de Teruel;Convenios y Subv. de Mayores de Teruel
2016;53AIC;Convenios y Subv. de Mayores de Zaragoza;Convenios y Subv. de Mayores de Zaragoza
2016;53AID;Convenios y Subv. de Mayores de Gerencia;Convenios y Subv. de Mayores de Gerencia
2016;53AJA;Prestaciones de Mayores de Huesca;Prestaciones de Mayores de Huesca
2016;53AJB;Prestaciones de Mayores de Teruel;Prestaciones de Mayores de Teruel
2016;53AJC;Prestaciones de Mayores de Zaragoza;Prestaciones de Mayores de Zaragoza
2016;53AJD;Ayudas Alimenticias;Ayudas Alimenticias
2016;53AJE;Prestaciones Extraordinarias;Prestaciones Extraordinarias
2016;53AJF;Prestaciones Plan Dependencia - Huesca;Prestaciones Plan Dependencia - Huesca
2016;53AJG;Prestaciones Plan Dependencia - Teruel;Prestaciones Plan Dependencia - Teruel
2016;53AJH;Prestaciones Plan Dependencia - Zaragoza;Prestaciones Plan Dependencia - Zaragoza
2016;53BAA;Acción Concertada Discapacitados Huesca;Acción Concertada Discapacitados Huesca
2016;53BAB;Acción Concertada Discapacitados Teruel;Acción Concertada Discapacitados Teruel
2016;53BAC;Ac.Concertada Dispacitados Zaragoza;Ac.Concertada Dispacitados Zaragoza
2016;53BAD;Ac.Concertada Transf.Dip.Prov. de Zarago;Ac.Concertada Transf.Dip.Prov. de Zarago
2016;53BAE;Acción Concertada Tutelados en Huesca;Acción Concertada Tutelados en Huesca
2016;53BAF;Acción Concertada Tutelados en Teruel;Acción Concertada Tutelados en Teruel
2016;53BAG;Acción Concertada Tutelados en Zaragoza;Acción Concertada Tutelados en Zaragoza
2016;53BAH;Acción Concertada Tutelados en Gerencia;Acción Concertada Tutelados en Gerencia
2016;53BB;Centro Asistencial;Centro Asistencial
2016;53BBA;Centro Asistencial "El Pinar"  de Teruel;Centro Asistencial "El Pinar"  de Teruel
2016;53BBB;Centro Atención Minus.Psíquicos de Zarag;Centro Atención Minus.Psíquicos de Zarag
2016;53BBC;Centro Dependientes Cesaraugusta Zaragoz;Centro Dependientes Cesaraugusta Zaragoz
2016;53BEA;Centro Base Huesca;Centro Base Huesca
2016;53BEB;Centro Base Teruel;Centro Base Teruel
2016;53BEC;Centro Base I de Zaragoza;Centro Base I de Zaragoza
2016;53BED;Centro Base II de Zaragoza;Centro Base II de Zaragoza
2016;53BHA;Gastos Varios Dispacitados Huesca;Gastos Varios Dispacitados Huesca
2016;53BHB;Gastos Varios Dispacitados Teruel;Gastos Varios Dispacitados Teruel
2016;53BHC;Gastos Varios Dispacitados Zaragoza;Gastos Varios Dispacitados Zaragoza
2016;53BHD;Gastos Varios Dispacitados Gerencia;Gastos Varios Dispacitados Gerencia
2016;53BHE;Gastos Varios Tutelados en Huesca;Gastos Varios Tutelados en Huesca
2016;53BHF;Gastos Varios Tutelados en Teruel;Gastos Varios Tutelados en Teruel
2016;53BHG;Gastos Varios Tutelados en Zaragoza;Gastos Varios Tutelados en Zaragoza
2016;53BHH;Gastos Varios Tutelados en Gerencia;Gastos Varios Tutelados en Gerencia
2016;53BIA;Convenios y Subv. Discapacitados Huesca;Convenios y Subv. Discapacitados Huesca
2016;53BIB;Convenios y Subv. Discapacitados Teruel;Convenios y Subv. Discapacitados Teruel
2016;53BIC;Convenios y Subv. Discapacitados Zaragoz;Convenios y Subv. Discapacitados Zaragoz
2016;53BID;Convenios y Subv. Discapacitados Gerenci;Convenios y Subv. Discapacitados Gerenci
2016;53BIE;Convenios y Subv. de Tutelados en Huesca;Convenios y Subv. de Tutelados en Huesca
2016;53BIF;Convenios y Subv. de Tutelados en Teruel;Convenios y Subv. de Tutelados en Teruel
2016;53BIG;Convenios y Subv. de Tutelados en Zarago;Convenios y Subv. de Tutelados en Zarago
2016;53BIH;Convenios y Subv. de Tutelados en Gerenc;Convenios y Subv. de Tutelados en Gerenc
2016;53BJA;Prestaciones Dispacitados de Huesca;Prestaciones Dispacitados de Huesca
2016;53BJB;Prestaciones Dispacitados de Teruel;Prestaciones Dispacitados de Teruel
2016;53BJC;Prestaciones Dispacitados de Zaragoza;Prestaciones Dispacitados de Zaragoza
2016;53CAA;Acción Concertada Plazas Menores Huesca;Acción Concertada Plazas Menores Huesca
2016;53CAB;Acción Concertada Plazas Menores Teruel;Acción Concertada Plazas Menores Teruel
2016;53CAC;Acción Concertada Plazas Menores Zaragoz;Acción Concertada Plazas Menores Zaragoz
2016;53CAD;Acción Concertada Plazas Menores Gerenci;Acción Concertada Plazas Menores Gerenci
2016;53CBA;Vivienda Tutelada de Huesca;Vivienda Tutelada de Huesca
2016;53CBB;Vivienda Tutelada de Teruel;Vivienda Tutelada de Teruel
2016;53CBC;COA "Juan Lanuza I" de Zaragoza;COA "Juan Lanuza I" de Zaragoza
2016;53CBD;Res. Menores  "Cesaraugusta" de Zaragoza;Res. Menores  "Cesaraugusta" de Zaragoza
2016;53CBE;Res. Menores  "Infanta Isabel" de Zarago;Res. Menores  "Infanta Isabel" de Zarago
2016;53CBF;C.O.A. "Juan Lanuza II" de Zaragoza;C.O.A. "Juan Lanuza II" de Zaragoza
2016;53CBG;Res. de Menores "Salduba" de Zaragoza;Res. de Menores "Salduba" de Zaragoza
2016;53CBH;Piso Prep. Adop. Medina Albaida Zaragoza;Piso Prep. Adop. Medina Albaida Zaragoza
2016;53CBI;C.E.I. "San Jorge" de Zaragoza;C.E.I. "San Jorge" de Zaragoza
2016;53CBJ;Centro Internamiento Menores  Juslibol;Centro Internamiento Menores  Juslibol
2016;53CBK;Res. Menores "Villacampa" de Zaragoza;Res. Menores "Villacampa" de Zaragoza
2016;53CBL;Vivienda Hogar  "L. Loste" de Huesca;Vivienda Hogar  "L. Loste" de Huesca
2016;53CBM;Piso de Emancipación - Teruel;Piso de Emancipación - Teruel
2016;53CGA;Supervia/Lagasca de Zaragoza;Supervia/Lagasca de Zaragoza
2016;53CHA;Gastos Varios  de Menores de Huesca;Gastos Varios  de Menores de Huesca
2016;53CHB;Gastos Varios  de Menores de Teruel;Gastos Varios  de Menores de Teruel
2016;53CHC;Gastos Varios  de Menores de Zaragoza;Gastos Varios  de Menores de Zaragoza
2016;53CHD;Gastos Varios  de Menores de Gerencia;Gastos Varios  de Menores de Gerencia
2016;53CIA;Convenios y Subv. Menores de Huesca;Convenios y Subv. Menores de Huesca
2016;53CIB;Convenios y Subv. Menores de Teruel;Convenios y Subv. Menores de Teruel
2016;53CIC;Convenios y Subv. Menores de Zaragoza;Convenios y Subv. Menores de Zaragoza
2016;53CID;Convenios y Subv. Menores de Gerencia;Convenios y Subv. Menores de Gerencia
2016;53CJA;Acogimientos  Remunerados de Huesca;Acogimientos  Remunerados de Huesca
2016;53CJB;Acogimientos  Remunerados de Teruel;Acogimientos  Remunerados de Teruel
2016;53CJC;Acogimientos  Remunerados de Zaragoza;Acogimientos  Remunerados de Zaragoza
2016;53CJD;Acogimientos  Remunerados de Gerencia;Acogimientos  Remunerados de Gerencia
2016;53CJE;Prestaciones  Menores de Huesca;Prestaciones  Menores de Huesca
2016;53CJF;Prestaciones  de Menores de Teruel;Prestaciones  de Menores de Teruel
2016;53CJG;Prestaciones  Menores de Zaragoza;Prestaciones  Menores de Zaragoza
2016;53CJH;Ayudas  Urgentes Menores D.88/98  Huesca;Ayudas  Urgentes Menores D.88/98  Huesca
2016;53CJI;Ayudas  Urgentes Menores D.88/98  Teruel;Ayudas  Urgentes Menores D.88/98  Teruel
2016;53CJJ;Ayudas  Urgentes Menores D.88/98  Zarago;Ayudas  Urgentes Menores D.88/98  Zarago
2016;53DAA;Acción Concertada Plz. Inserción Huesca;Acción Concertada Plz. Inserción Huesca
2016;53DHA;Gastos Varios inserción en Gerencia;Gastos Varios inserción en Gerencia
2016;53DIA;Convenios y  Subv. de Inserción Huesca;Convenios y  Subv. de Inserción Huesca
2016;53DIB;Convenios y  Subv. Inserción Teruel;Convenios y  Subv. Inserción Teruel
2016;53DIC;Convenios y  Subv. de Inserción Zaragoza;Convenios y  Subv. de Inserción Zaragoza
2016;53DID;Convenios y  Subv. de Inserción Gerencia;Convenios y  Subv. de Inserción Gerencia
2016;53DIE;Conv.  y  Subv. Programas varios Huesca;Conv.  y  Subv. Programas varios Huesca
2016;53DIF;Con. y Subv. Programas Varios en Teruel;Con. y Subv. Programas Varios en Teruel
2016;53DIG;Conv.  y  Subv. Programas varios Zaragoz;Conv.  y  Subv. Programas varios Zaragoz
2016;53DIH;Conv.  y  Subv. Programas varios Gerenci;Conv.  y  Subv. Programas varios Gerenci
2016;53DJA;Ayudas de Urgencia en  Zaragoza;Ayudas de Urgencia en  Zaragoza
2016;53DJB;Prestaciones de Insercción en  Huesca;Prestaciones de Insercción en  Huesca
2016;53DJC;Prestaciones de Insercción en Teruel;Prestaciones de Insercción en Teruel
2016;53DJD;Prestaciones de Insercción en Zaragoza;Prestaciones de Insercción en Zaragoza
2016;53EIA;Serv. Sociales Entidades Locales Huesca;Serv. Sociales Entidades Locales Huesca
2016;53EIB;Serv. Sociales Entidades Locales Teruel;Serv. Sociales Entidades Locales Teruel
2016;53EIC;Serv. Sociales Entidades Locales Zaragoz;Serv. Sociales Entidades Locales Zaragoz
2016;53EID;Serv. Sociales Entidades Locales Gerenci;Serv. Sociales Entidades Locales Gerenci
2016;53EIE;Servicios Sociales Base  Area deZaragoza;Servicios Sociales Base  Area deZaragoza
2016;53FBA;Residencia  "Padre Polanco" Orihuela Tre;Residencia  "Padre Polanco" Orihuela Tre
2016;53GGA;Dirección Provincial de  Huesca;Dirección Provincial de  Huesca
2016;53GGB;Dirección Provincial  de Teruel;Dirección Provincial  de Teruel
2016;53GGC;Dirección Provincial  de Zaragoza;Dirección Provincial  de Zaragoza
2016;53GGD;Gerencia de IASS;Gerencia de IASS
2016;5300;Ingresos Inst. Aragonés Serv. Sociales;Ingresos Inst. Aragonés Serv. Sociales
2016;53000;Ingresos Inst. Aragonés Serv. Sociales;Ingresos Inst. Aragonés Serv. Sociales
2016;5301;Instituto Aragonés de Servicios Sociales;Instituto Aragonés de Servicios Sociales
2016;53010;Instituto Aragonés de Servicios Sociales;Instituto Aragonés de Servicios Sociales
2016;54;Instituto Aragonés de la Mujer;Instituto Aragonés de la Mujer
2016;5400;Ingresos del Inst. Aragonés de la Mujer;Ingresos del Inst. Aragonés de la Mujer
2016;54000;Ingresos del Inst. Aragonés de la Mujer;Ingresos del Inst. Aragonés de la Mujer
2016;5401;Instituto Aragonés de la Mujer;Instituto Aragonés de la Mujer
2016;54010;Instituto Aragonés de la Mujer;Instituto Aragonés de la Mujer
2016;55;Instituto Aragonés de la Juventud;Instituto Aragonés de la Juventud
2016;5500;Ingresos del Inst. Arag. de la Juventud;Ingresos del Inst. Arag. de la Juventud
2016;55000;Ingresos del Inst. Arag. de la Juventud;Ingresos del Inst. Arag. de la Juventud
2016;5501;Instituto Aragonés de la Juventud;Instituto Aragonés de la Juventud
2016;55010;Instituto Aragonés de la Juventud;Instituto Aragonés de la Juventud
2016;56;Inst.Arag.Enseñanzas Artíst.Superiores;Inst.Arag.Enseñanzas Artíst.Superiores
2016;5600;Ingresos Inst. Ar. Enseñanzas Artíst.Sup;Ingresos Inst. Ar. Enseñanzas Artíst.Sup
2016;56000;Ingresos Inst. Ar. Enseñanzas Artíst.Sup;Ingresos Inst. Ar. Enseñanzas Artíst.Sup
2016;5601;Inst.Arag.Enseñanzas Artíst.Superiores;Inst.Arag.Enseñanzas Artíst.Superiores
2016;56010;Inst.Arag.Enseñanzas Artíst.Superiores;Inst.Arag.Enseñanzas Artíst.Superiores
2016;71;E.P. Aragonesa de Servicios Telemáticos;E.P. Aragonesa de Servicios Telemáticos
2016;7100;Ingresos Aragonesa Servicios Telemáticos;Ingresos Aragonesa Servicios Telemáticos
2016;71000;Ingresos Aragonesa Servicios Telemáticos;Ingresos Aragonesa Servicios Telemáticos
2016;7101;E.P. Aragonesa de Servicios Telemáticos;E.P. Aragonesa de Servicios Telemáticos
2016;7101A;AST - TELECOMUNICACIONES;AST - TELECOMUNICACIONES
2016;71010;E.P. Aragonesa de Servicios Telemáticos;E.P. Aragonesa de Servicios Telemáticos
2016;72;Instituto Aragonés del Agua;Instituto Aragonés del Agua
2016;7200;Ingresos del Instituto Aragonés del Agua;Ingresos del Instituto Aragonés del Agua
2016;72000;Ingresos del Instituto Aragonés del Agua;Ingresos del Instituto Aragonés del Agua
2016;7201;Instituto Aragonés del Agua;Instituto Aragonés del Agua
2016;72010;Instituto Aragonés del Agua;Instituto Aragonés del Agua
2016;73;Instituto Aragonés Ciencias de la Salud;Instituto Aragonés Ciencias de la Salud
2016;7300;Ingresos Inst. Aragonés Ciencias Salud;Ingresos Inst. Aragonés Ciencias Salud
2016;73000;Ingresos Inst. Aragonés Ciencias Salud;Ingresos Inst. Aragonés Ciencias Salud
2016;7301;Instituto Aragonés Ciencias de la Salud;Instituto Aragonés Ciencias de la Salud
2016;73010;Instituto Aragonés Ciencias de la Salud;Instituto Aragonés Ciencias de la Salud
2016;74;Centro Investigación y Tecnol. Agroalim.;Centro Investigación y Tecnol. Agroalim.
2016;7400;Ingresos Centro Invest. y Tecn. Agroalim;Ingresos Centro Invest. y Tecn. Agroalim
2016;74000;Ingresos Centro Invest. y Tecn. Agroalim;Ingresos Centro Invest. y Tecn. Agroalim
2016;7401;Centro Investigación y Tecnol. Agroalim.;Centro Investigación y Tecnol. Agroalim.
2016;74010;Centro Investigación y Tecnol. Agroalim.;Centro Investigación y Tecnol. Agroalim.
2016;75;Instituto Aragonés de Gestión Ambiental;Instituto Aragonés de Gestión Ambiental
2016;7500;Ingresos Inst. Arag. Gestión Ambiental;Ingresos Inst. Arag. Gestión Ambiental
2016;75000;Ingresos Inst. Arag. Gestión Ambiental;Ingresos Inst. Arag. Gestión Ambiental
2016;7501;Instituto Aragonés de Gestión Ambiental;Instituto Aragonés de Gestión Ambiental
2016;75010;Instituto Aragonés de Gestión Ambiental;Instituto Aragonés de Gestión Ambiental
2016;76;E.P. Aragonesa Banco de Sangre y Tejidos;E.P. Aragonesa Banco de Sangre y Tejidos
2016;7600;Ingresos E.P. Banco de Sangre y Tejidos;Ingresos E.P. Banco de Sangre y Tejidos
2016;76000;Ingresos E.P. Banco de Sangre y Tejidos;Ingresos E.P. Banco de Sangre y Tejidos
2016;7601;E.P. Aragonesa Banco de Sangre y Tejidos;E.P. Aragonesa Banco de Sangre y Tejidos
2016;76010;E.P. Aragonesa Banco de Sangre y Tejidos;E.P. Aragonesa Banco de Sangre y Tejidos
2016;77;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Univers
2016;7700;Ingresos Ag. Calidad y Prosp. Univ.;Ingresos Ag. Calidad y Prosp. Univ.
2016;77000;Ingresos Ag. Calidad y Prosp. Univ.;Ingresos Ag. Calidad y Prosp. Univ.
2016;7701;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Univers
2016;77010;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Univers
2016;90;No operativa;Consorcio Aragonés Sanitario Alta Resol.
2016;90CS;No operativa;Centros Alta Resolución
2016;90CS2;No operativa;Centro A.R. Pirineos (JACA)
2016;90CS3;No operativa;Centro A.R. Cinco Villas (EJEA)
2016;90CS4;No operativa;Centro A.R. Bajo Cinca (FRAGA)
2016;90CS5;No operativa;Centro A.R. Moncayo (TARAZONA)
2016;9000;No operativa;Ingr. Consorcio Arag. Sanitario Alta Res
2016;90000;No operativa;Ingr. Consorcio Arag. Sanitario Alta Res
2016;9001;No operativa;Consorcio Aragonés Sanitario Alta Resol.
2016;90010;No operativa;Consorcio Aragonés Sanitario Alta Resol.
