EJERCICIO;CENTRO GESTOR;DESCRIPCION CORTA;DESCRIPCION LARGA
2013;53ABQ;Res. Mayores "Elas Martinez" Zaragoza;Residencia de Mayores "Elas Martinez Santiago" de Zaragoza
2013;53ABR;Res. de Mayores de Utebo;Residencia de Mayores de Utebo
2013;53ABS;Res. de Mayores "Delicias" - Zaragoza;Residencia de Mayores del Barrio Delicias - Zaragoza
2013;53ACA;Centro Da en Res. "Ciudad de Huesca";Centro Da en Residencia de Mayores "Ciudad de Huesca"
2013;53ACB;Centro Dia Res. "Sagr.Familia" Huesca;Centro Da en Residencia de Mayores "Sagrada Familia" de Huesca
2013;53ACC;Centro de Dia de Fraga;Centro Da de Fraga
2013;53ACD;Centro Dia en Res."Romareda" Zaragoza;Centro Da en Residencia de Mayores "Romareda" de Zaragoza
2013;53ACE;Centro Dia Res "Las Fuentes" Zaragoza;Centro Da en Residencia de Mayores "Las Fuentes" de Zaragoza
2013;53ACF;Centro de Dia de Calatayud;Centro Da de Calatayud
2013;53ACG;Hogar 3 Edad de Ejea de los Caballeros;Hogar de Tercera Edad de Ejea de los Caballeros
2013;53ACH;Centro de Da Barrio San Jos Zaragoza;Centro de Da del Barrio de San Jos de Zaragoza
2013;53ACI;Centro de Dia "San Blas" Zaragoza;Centro de Da "San Blas" de Zaragoza
2013;53ACJ;Centro de Dia "Delicias" de Zaragoza;Centro de Da "Delicias" de Zaragoza
2013;53ACK;Centro de Dia "Picarral" de Zaragoza;Centro de Da y Hogar del Picarral de Zaragoza
2013;53ACL;Centro de Dia Valdefierro Zaragoza;Centro de Da de Valdefierro de Zaragoza
2013;53ACM;C. Da y Usos Cultur. Casa Asa, Huesca;Centro de Da y Usos Culturales "Casa Asa" de Huesca
2013;53ACN;C. Da y Usos Cultur. Casa Asa, Huesca;Centro de Da y Usos Culturales "Casa Asa" de Huesca
2013;53ACO;Centro de Da "San Len" - Teruel;
2013;53ADA;Hogar de Barbastro;Hogar de Barbastro
2013;53ADB;Hogar de Binefar;Hogar de Binefar
2013;53ADC;Hogar de Huesca;Hogar de Huesca
2013;53ADD;Hogar de Jaca;Hogar de Jaca
2013;53ADE;Hogar de  Monzn;Hogar de Monzn
2013;53ADF;Hogar de Sabinigo;Hogar de Sabianigo
2013;53ADG;Hogar en Res. Mayores "Turia" Teruel;Hogar en Residencia de Mayores "Turia" de Teruel
2013;53ADH;Hogar en Res. Mayores Utrillas;Hogar en Residencia de Mayores de Utrillas
2013;53ADI;Hogar de Alcaiz;Hogar de Alcaiz
2013;53ADJ;Hogar de Andorra;Hogar de Andorra
2013;53ADK;Hogar de Calamocha;Hogar de Calamocha
2013;53ADL;Hogar de Calanda;Hogar de Calanda
2013;53ADM;Hogar de Ojos Negros;Hogar de Ojos Negros
2013;53ADN;Hogar Torrecilla de Alcaiz;Hogar de Torrecilla de Alcaiz
2013;53ADO;Hogar "Balsas de Ebro Viejo" Zaragoza;Hogar "Balsas de Ebro Viejo" de Zaragoza
2013;53ADP;Hogar "Botern" de Zaragoza;Hogar "Botern" de Zaragoza
2013;53ADQ;Club de Casetas;Club de Casetas
2013;53ADR;Club "Cervantes" de Gallur;Club "Cervantes" de Gallur
2013;53ADS;Hogar de Illueca;Hogar de Illueca
2013;53ADT;Hogar Las Fuentes-Zaragoza;Hogar de "Las Fuentes" -Zaragoza
2013;53ADU;Hogar "Roger de Flor" de Zaragoza;Hogar de "Roger de Flor" de Zaragoza
2013;53ADV;Hogar de la Tercera Edad Moncayo;Hogar de la Tercera Edad Moncayo en Tarazona - Zaragoza
2013;53ADW;Hogar de Mayores Valdefierro - Zaragoza;Hogar de Personas Mayores "Valdefierro" - Zaragoza
2013;53AFA;Aulas de Tercera Edad;Aulas de Tercera Edad
2013;53AHA;Gastos Varios de Mayores de Huesca;Gastos Varios de Mayores de Huesca
2013;53AHB;Gastos Varios de Mayores de Teruel;Gastos Varios de Mayores de Teruel
2013;53AHC;Gastos Varios de Mayores de Zaragoza;Gastos Varios de Mayores de Zaragoza
2013;53AHD;Gastos Varios de Mayores en Gerencia;Gastos Varios de Mayores en Gerencia del IASS
2013;53AIA;Convenios y Subv. de Mayores Huesca;Convenios y Subvenciones de Mayores de Huesca
2013;53AIB;Convenios y Subv. de Mayores de Teruel;Convenios y Subvenciones de Mayores de Teruel
2013;53AIC;Convenios y Subv. de Mayores de Zaragoza;Convenios y Subvenciones de Mayores de Zaragoza
2013;53AID;Convenios y Subv. de Mayores de Gerencia;Convenios y Subvenciones de Mayores de Gerencia
2013;53AJA;Prestaciones de Mayores de Huesca;Prestaciones de Mayores de Huesca
2013;53AJB;Prestaciones de Mayores de Teruel;Prestaciones de Mayores de Teruel
2013;53AJC;Prestaciones de Mayores de Zaragoza;Prestaciones de Mayores de Zaragoza
2013;53AJD;Ayudas Alimenticias;Ayudas Alimenticias
2013;53AJE;Prestaciones Extraordinarias;Prestaciones Extraordinarias
2013;53AJF;Prestaciones Plan Dependencia - Huesca;Prestaciones Econmicas Plan de la Dependencia - Huesca
2013;53AJG;Prestaciones Plan Dependencia - Teruel;Prestaciones Econmicas Plan de la Dependencia - Teruel
2013;53AJH;Prestaciones Plan Dependencia - Zaragoza;Prestaciones Econmicas Plan de la Dependencia - Zaragoza
2013;53BAA;Accin Concertada Discapacitados Huesca;Reserva y ocupacin de Plazas de Discapacitados Huesca
2013;53BAB;Accin Concertada Discapacitados Teruel;Reserva y ocupacin de plazas Discapacitados en Teruel
2013;53BAC;Ac.Concertada Dispacitados Zaragoza;Reserva y ocupacin de plazas Discapacitados en Zaragoza
2013;53BAD;Ac.Concertada Transf.Dip.Prov. de Zarago;Reserva y ocupacin Transferencia Diputacin Provincial de Zaragoza
2013;53BAE;Accin Concertada Tutelados en Huesca;Reserva y ocupacin de plazas de Tutelados en Huesca
2013;53BAF;Accin Concertada Tutelados en Teruel;Reserva y ocupacin de plazas de Tutelados en Teruel
2013;53BAG;Accin Concertada Tutelados en Zaragoza;Reserva y ocupacin de plazas de Tutelados en Zaragoza
2013;53BAH;Accin Concertada Tutelados en Gerencia;Reserva y ocupacin de plazas de Tutelados en Gerencia
2013;53BBA;Centro Asistencial "El Pinar"  de Teruel;Centro Asistencial "El Pinar" en Teruel
2013;53BBB;Centro Atencin Minus.Psquicos de Zarag;Centro de Atencin a Minusvlidos Psquicos de Zaragoza
2013;53BBC;Centro Dependientes Cesaraugusta Zaragoz;Centro de Dependientes "Cesaraugusta" de Zaragoza
2013;53BEA;Centro Base Huesca;Centro Base Huesca
2013;53BEB;Centro Base Teruel;Centro Base Teruel
2013;53BEC;Centro Base I de Zaragoza;Centro Base I de Zaragoza
2013;53BED;Centro Base II de Zaragoza;Centro Base II de Zaragoza
2013;53BHA;Gastos Varios Dispacitados Huesca;Gastos Varios Dispacitados Huesca
2013;53BHB;Gastos Varios Dispacitados Teruel;Gastos Varios Dispacitados Teruel
2013;53BHC;Gastos Varios Dispacitados Zaragoza;Gastos Varios Dispacitados en Zaragoza
2013;53BHD;Gastos Varios Dispacitados Gerencia;Gastos Varios Dispacitados Gerencia IASS
2013;53BHE;Gastos Varios Tutelados en Huesca;Gastos Varios Tutelados en Huesca
2013;53BHF;Gastos Varios Tutelados en Teruel;Gastos Varios Tutelados en Teruel
2013;53BHG;Gastos Varios Tutelados en Zaragoza;Gastos Varios Tutelados en Zaragoza
2013;53BHH;Gastos Varios Tutelados en Gerencia;Gastos Varios Tutelados en Gerencia
2013;53BIA;Convenios y Subv. Discapacitados Huesca;Convenios y Subvenciones de Discapacitados de Huesca
2013;53BIB;Convenios y Subv. Discapacitados Teruel;Convenios y Subvenciones de Discapacitados en Teruel
2013;53BIC;Convenios y Subv. Discapacitados Zaragoz;Convenios y Subvenciones de  Discapacitados de Zaragoza
2013;53BID;Convenios y Subv. Discapacitados Gerenci;Convenios y Subvenciones de Discapacitados en Gerencia IASS
2013;53BIE;Convenios y Subv. de Tutelados en Huesca;Convenios y Subvenciones de Tutelados en Huesca
2013;53BIF;Convenios y Subv. de Tutelados en Teruel;Convenios y Subvenciones  de Tutelados en Teruel
2013;53BIG;Convenios y Subv. de Tutelados en Zarago;Convenios y Subvenciones de Tutelados en Zaragoza
2013;53BIH;Convenios y Subv. de Tutelados en Gerenc;Convenios y Subvenciones de Tutelados en Gerencia
2013;53BJA;Prestaciones Dispacitados de Huesca;Prestaciones Dispacitados de Huesca
2013;53BJB;Prestaciones Dispacitados de Teruel;Prestaciones Dispacitados de Teruel
2013;53BJC;Prestaciones Dispacitados de Zaragoza;Prestaciones Dispacitados de Zaragoza
2013;53CAA;Accin Concertada Plazas Menores Huesca;Reserva y Ocupacin Plazas Menores Huesca
2013;53CAB;Accin Concertada Plazas Menores Teruel;Reserva y Ocupacin Plazas Menores Teruel
2013;53CAC;Accin Concertada Plazas Menores Zaragoz;Reserva y Ocupacin Plazas Menores Zaragoza
2013;53CAD;Accin Concertada Plazas Menores Gerenci;Reserva y Ocupacin Plazas Menores Gerencia
2013;53CBA;Vivienda Tutelada de Huesca;Vivienda Tutelada de Huesca
2013;53CBB;Vivienda Tutelada de Teruel;Vivienda Tutelada de Teruel
2013;53CBC;COA "Juan Lanuza I" de Zaragoza;Centro de Orientacin y Acogida "Juan Lanuza I" de Zaragoza
2013;53CBD;Res. Menores  "Cesaraugusta" de Zaragoza;Residencia de Menores  "Cesaraugusta" de Zaragoza
2013;53CBE;Res. Menores  "Infanta Isabel" de Zarago;Residencia de Menores "Infanta Isabel" de Zaragoza
2013;53CBF;C.O.A. "Juan Lanuza II" de Zaragoza;Centro de Orientacin y Acogida "Juan Lanuza II" de Zaragoza
2013;53CBG;Res. de Menores "Salduba" de Zaragoza;Residencia de Menores "Salduba" de Zaragoza
2013;53CBH;Piso Prep. Adop. Medina Albaida Zaragoza;Piso Preparacin Adopcin "Medina Albaida" Zaragoza
2013;53CBI;C.E.I. "San Jorge" de Zaragoza;Centro de Educacin e Internamiento  "San Jorge" de Zaragoza
2013;53CBJ;Centro Internamiento Menores  Juslibol;Centro de Internamiento de Menores de Juslibol
2013;53CBK;Res. Menores "Villacampa" de Zaragoza;Residencia de Menores "Villacampa" de Zaragoza
2013;53CBL;Vivienda Hogar  "L. Loste" de Huesca;Vivienda Hogar "Lorenzo Loste" de Huesca
2013;53CGA;Supervia/Lagasca de Zaragoza;Supervia/Lagasca de Zaragoza
2013;53CHA;Gastos Varios  de Menores de Huesca;Gastos Varios de Menores de Huesca
2013;53CHB;Gastos Varios  de Menores de Teruel;Gastos Varios  de Menores de Teruel
2013;53CHC;Gastos Varios  de Menores de Zaragoza;Gastos Varios  de Menores de Zaragoza
2013;53CHD;Gastos Varios  de Menores de Gerencia;Gastos Varios  de Menores de Gerencia
2013;53CIA;Convenios y Subv. Menores de Huesca;Convenios y Subvenciones de Menores de Huesca
2013;53CIB;Convenios y Subv. Menores de Teruel;Convenios y Subv. Menores de Teruel
2013;53CIC;Convenios y Subv. Menores de Zaragoza;Convenios y Subvenciones de Menores de Zaragoza
2013;53CID;Convenios y Subv. Menores de Gerencia;Convenios y Subvenciones de  Menores de Gerencia
2013;53CJA;Acogimientos  Remunerados de Huesca;Acogimientos  Remunerados de Huesca
2013;53CJB;Acogimientos  Remunerados de Teruel;Acogimientos  Remunerados de Teruel
2013;53CJC;Acogimientos  Remunerados de Zaragoza;Acogimientos  Remunerados de Zaragoza
2013;53CJD;Acogimientos  Remunerados de Gerencia;Acogimientos  Remunerados de Gerencia
2013;53CJE;Prestaciones  Menores de Huesca;Prestaciones  Menores de Huesca
2013;53CJF;Prestaciones  de Menores de Teruel;Prestaciones de Menores de Teruel
2013;53CJG;Prestaciones  Menores de Zaragoza;Prestaciones  Menores de Zaragoza
2013;53CJH;Ayudas  Urgentes Menores D.88/98  Huesca;Ayudas Urgentes de Menores Decreto 88/98 en Huesca
2013;53CJI;Ayudas  Urgentes Menores D.88/98  Teruel;Ayudas Urgentes de Menores Decreto 88/98 en Teruel
2013;53CJJ;Ayudas  Urgentes Menores D.88/98  Zarago;Ayudas  Urgentes de Menores Decreto 88/98  en Zaragoza
2013;53DAA;Accin Concertada Plz. Insercin Huesca;Convenios de Reserva y Ocupacin de Plazas de insercin en Huesca
2013;53DHA;Gastos Varios insercin en Gerencia;Gastos Varios de insercin en Gerencia
2013;53DIA;Convenios y  Subv. de Insercin Huesca;Convenios y  Subvenciones de Insercin Huesca
2013;53DIB;Convenios y  Subv. Insercin Teruel;Convenios y  Subvenciones de Insercin Teruel
2013;53DIC;Convenios y  Subv. de Insercin Zaragoza;Convenios y  Subvencioes  de Insercin Zaragoza
2013;53DID;Convenios y  Subv. de Insercin Gerencia;Convenios y  Subvenciones de Insercin en Gerencia
2013;53DIE;Conv.  y  Subv. Programas varios Huesca;Convenios y Subvenciones Programas varios en Huesca
2013;53DIF;Con. y Subv. Programas Varios en Teruel;Convenios y Subvenciones de Programas Varios en Teruel
2013;53DIG;Conv.  y  Subv. Programas varios Zaragoz;Convenios y Subvenciones Programas varios en Zaragoza
2013;53DIH;Conv.  y  Subv. Programas varios Gerenci;Convenios y  Subvenciones Programas varios en Gerencia
2013;53DJA;Ayudas de Urgencia en  Zaragoza;Ayudas de Urgencia en  Zaragoza
2013;53DJB;Prestaciones de Inserccin en  Huesca;Prestaciones de Inserccin en  Huesca
2013;53DJC;Prestaciones de Inserccin en Teruel;Prestaciones de Inserccin en Teruel
2013;53DJD;Prestaciones de Inserccin en Zaragoza;Prestaciones de Inserccin en Zaragoza
2013;53EIA;Serv. Sociales Entidades Locales Huesca;Servicios Sociales con Entidades Locales en Huesca
2013;53EIB;Serv. Sociales Entidades Locales Teruel;Servicios Sociales con Entidades Locales en Teruel
2013;53EIC;Serv. Sociales Entidades Locales Zaragoz;Servicios  Sociales con Entidades Locales en Zaragoza
2013;53EID;Serv. Sociales Entidades Locales Gerenci;Servicios  Sociales con Entidades Locales en Gerencia
2013;53EIE;Servicios Sociales Base  Area deZaragoza;Servicios Sociales de Base rea deZaragoza
2013;53FBA;Residencia  "Padre Polanco" Orihuela Tre;Residencia de Tiempo Libre "Padre Polanco" de Orihuela del Tremedal
2013;53GGA;Direccin  Provincial de  Huesca;Direccin  Provincial de  Huesca
2013;53GGB;Direccin Provincial  de Teruel;Direccin Provincial  de Teruel
2013;53GGC;Direccin Provincial  de Zaragoza;Direccin Provincial  de Zaragoza
2013;53GGD;Gerencia de IASS;Gerencia de IASS
2013;54;Instituto Aragons de la Mujer;Instituto Aragons de la Mujer
2013;5400;Ingresos del Inst. Aragons de la Mujer;Ingresos del Instituto Aragons de la Mujer
2013;54000;Ingresos del Inst. Aragons de la Mujer;Ingresos del Instituto Aragons de la Mujer
2013;5401;Instituto Aragons de la Mujer;Instituto Aragons de la Mujer
2013;54010;Instituto Aragons de la Mujer;Instituto Aragons de la Mujer
2013;55;Instituto Aragons de la Juventud;Instituto Aragons de la Juventud
2013;5500;Ingresos del Inst. Arag. de la Juventud;Ingresos del Instituto Aragons de la Juventud
2013;55000;Ingresos del Inst. Arag. de la Juventud;Ingresos del Instituto Aragons de la Juventud
2013;5501;Instituto Aragons de la Juventud;Instituto Aragons de la Juventud
2013;55010;Instituto Aragons de la Juventud;Instituto Aragons de la Juventud
2013;56;Inst.Arag.Enseanzas Artst.Superiores;Instituto Aragons de Enseanzas Artsticas Superiores
2013;5600;Ingresos Inst. Ar. Enseanzas Artst.Sup;Ingresos del Instituto Aragons de Enseanzas Artsticas Superiores
2013;56000;Ingresos Inst. Ar. Enseanzas Artst.Sup;Ingresos del Instituto Aragons de Enseanzas Artsticas Superiores
2013;5601;Inst.Arag.Enseanzas Artst.Superiores;Instituto Aragons de Enseanzas Artsticas Superiores
2013;56010;Inst.Arag.Enseanzas Artst.Superiores;Instituto Aragons de Enseanzas Artsticas Superiores
2013;71;E.P. Aragonesa de Servicios Telemticos;Entidad Pblica Aragonesa de Servicios Telemticos
2013;7100;Ingresos Aragonesa Servicios Telemticos;Ingresos de la Entidad Pblica Aragonesa de Servicios Telemticos
2013;71000;Ingresos Aragonesa Servicios Telemticos;Ingresos de la Entidad Pblica Aragonesa de Servicios Telemticos
2013;7101;E.P. Aragonesa de Servicios Telemticos;Entidad Pblica Aragonesa de Servicios Telemticos
2013;71010;E.P. Aragonesa de Servicios Telemticos;Entidad Pblica Aragonesa de Servicios Telemticos
2013;72;Instituto Aragons del Agua;Instituto Aragons del Agua
2013;7200;Ingresos del Instituto Aragons del Agua;Ingresos del Instituto Aragons del Agua
2013;72000;Ingresos del Instituto Aragons del Agua;Ingresos del Instituto Aragons del Agua
2013;7201;Instituto Aragons del Agua;Instituto Aragons del Agua
2013;72010;Instituto Aragons del Agua;Instituto Aragons del Agua
2013;73;Instituto Aragons Ciencias de la Salud;Instituto Aragons Ciencias de la Salud
2013;7300;Ingresos Inst. Aragons Ciencias Salud;Ingresos del Instituto Aragons Ciencias Salud
2013;73000;Ingresos Inst. Aragons Ciencias Salud;Ingresos del Instituto Aragons Ciencias Salud
2013;7301;Instituto Aragons Ciencias de la Salud;Instituto Aragons Ciencias de la Salud
2013;73010;Instituto Aragons Ciencias de la Salud;Instituto Aragons Ciencias de la Salud
2013;74;Centro Investigacin y Tecnol. Agroalim.;Centro de Investigacin y Tecnologa Agroalimentaria
2013;7400;Ingresos Centro Invest. y Tecn. Agroalim;Ingresos del Centro de Investigacin y Tecnologa Agroalimentaria
2013;74000;Ingresos Centro Invest. y Tecn. Agroalim;Ingresos del Centro de Investigacin y Tecnologa Agroalimentaria
2013;7401;Centro Investigacin y Tecnol. Agroalim.;Centro de Investigacin y Tecnologa Agroalimentaria
2013;74010;Centro Investigacin y Tecnol. Agroalim.;Centro de Investigacin y Tecnologa Agroalimentaria
2013;75;Instituto Aragons de Gestin Ambiental;Instituto Aragons de Gestin Ambiental
2013;7500;Ingresos Inst. Arag. Gestin Ambiental;Ingresos del Instituto Aragons de Gestin Ambiental
2013;75000;Ingresos Inst. Arag. Gestin Ambiental;Ingresos del Instituto Aragons de Gestin Ambiental
2013;7501;Instituto Aragons de Gestin Ambiental;Instituto Aragons de Gestin Ambiental
2013;75010;Instituto Aragons de Gestin Ambiental;Instituto Aragons de Gestin Ambiental
2013;76;E.P. Aragonesa Banco de Sangre y Tejidos;Entidad Pblica Aragonesa Banco de Sangre y Tejidos
2013;7600;Ingresos E.P. Banco de Sangre y Tejidos;Ingresos de la Entidad Pblica Aragonesa Banco de Sangre y Tejidos
2013;76000;Ingresos E.P. Banco de Sangre y Tejidos;Ingresos de la Entidad Pblica Aragonesa Banco de Sangre y Tejidos
2013;7601;E.P. Aragonesa Banco de Sangre y Tejidos;Entidad Pblica Aragonesa Banco de Sangre y Tejidos
2013;76010;E.P. Aragonesa Banco de Sangre y Tejidos;Entidad Pblica Aragonesa Banco de Sangre y Tejidos
2013;77;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Universitaria de Aragn
2013;7700;Ingresos Ag. Calidad y Prosp. Univ.;Ingresos de la Agencia de Calidad y Prospectiva Universitaria de Aragn
2013;77000;Ingresos Ag. Calidad y Prosp. Univ.;Ingresos de la Agencia de Calidad y Prospectiva Universitaria de Aragn
2013;7701;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Universitaria de Aragn
2013;77010;Agencia de Calidad y Prospectiva Univers;Agencia de Calidad y Prospectiva Universitaria de Aragn
2013;90;Consorcio Aragons Sanitario Alta Resol.;Consorcio Aragons Sanitario de Ata Resolucin
2013;9000;Ingr. Consorcio Arag. Sanitario Alta Res;Ingresos del Consorcio Aragons Sanitario de Ata Resolucin
2013;90000;Ingr. Consorcio Arag. Sanitario Alta Res;Ingresos del Consorcio Aragons Sanitario de Ata Resolucin
2013;9001;Consorcio Aragons Sanitario Alta Resol.;Consorcio Aragons Sanitario de Ata Resolucin
2013;90010;Consorcio Aragons Sanitario Alta Resol.;Consorcio Aragons Sanitario de Ata Resolucin
2013;90CS;Centros Alta Resolucin;Consorcio Aragons Sanitario de Ata Resolucin
2013;90CS2;Centro A.R. Pirineos (JACA);
2013;90CS3;Centro A.R. Cinco Villas (EJEA);
2013;90CS4;Centro A.R. Bajo Cinca (FRAGA);
2013;90CS5;Centro A.R. Moncayo (TARAZONA);
